Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bolin_check,mean_60,std_60,bolin_check,high_246,new_high_check,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,dump_period,구독자_요청_종목
2022-01-18,77700,94200,74900,75100,86530,-3.717948717948718,77780.0,-540.0,78765.0,-225.0,79638.33333333333,-46.66666666667152,미창석유,003650,2250.2166666666667,11119.362303522932,True,79638.33333333333,1308.9123012742928,True,99500.0,False,2024-10-04,2022-01-18,93000.0,100000.0,92700.0,99200.0,9149.0,7.127429805615551,92900.0,93480.0,1560.0,90125.0,420.0,86603.33333333333,346.66666666665697,990,True
2022-02-24,81400,91800,80300,85800,62034,5.405405405405405,82360.0,1080.0,77480.0,575.0,78156.66666666667,85.0,미창석유,003650,2981.766666666667,11176.405832577144,True,78156.66666666667,2677.3606195286984,True,99500.0,False,2024-09-30,2022-02-24,92000.0,92500.0,91300.0,92500.0,1101.0,1.092896174863388,92000.0,91300.0,900.0,89615.0,80.0,86016.66666666667,238.33333333334303,949,True
2022-06-07,84300,90000,84200,89000,11308,5.575326215895611,83860.0,1700.0,81105.0,365.0,81575.0,151.66666666667152,미창석유,003650,1502.5666666666666,2010.4680403438824,True,81575.0,1675.509029660162,True,99500.0,False,2022-06-08,2022-06-07,89700.0,92000.0,88100.0,91000.0,5328.0,2.247191011235955,99500.0,85980.0,2120.0,81620.0,515.0,81765.0,190.0,1,True
2023-11-15,77600,77600,74200,75900,8916,-2.190721649484536,76820.0,340.0,73385.0,200.0,71923.33333333333,100.0,미창석유,003650,1891.7,2186.8855363630178,True,71923.33333333333,1779.0081665052187,True,78400.0,False,2024-02-02,2023-11-15,77500.0,78500.0,76300.0,78200.0,3398.0,0.8999999761581421,78400.0,75920.0,760.0,73310.0,315.0,73831.66666666667,81.66666666667152,79,True
2024-06-03,79700,91000,79400,82900,37215,4.0150564617314926,80380.0,480.0,80065.0,150.0,79001.66666666667,40.0,미창석유,003650,1948.4666666666667,3415.0181599472617,True,79001.66666666667,1591.342218535353,True,81100.0,True,2024-08-26,2024-06-03,90500.0,91300.0,89700.0,91300.0,1188.0,0.995575221238938,91200.0,90320.0,360.0,87105.0,435.0,81930.0,191.66666666667152,84,True
2022-06-14,38332,46705,38031,46706,1939559,19.8634707180619,40674.2,1848.199999999997,38871.0,602.1999999999971,36850.9,252.4333333333343,원준,382840,221846.38333333333,202300.14527580905,True,36850.9,2690.4996618673763,True,50709.0,False,2022-06-16,2022-06-14,46505.0,49141.0,45071.0,48074.0,1789847.0,5.957549976857464,50709.0,43936.8,1901.6000000000056,39985.3,610.5500000000029,37351.88333333333,275.79999999999563,2,True
2022-06-15,45771,49675,44537,45371,1727814,-2.8583051428082045,42035.2,1361.0,39374.75,503.75,37076.083333333336,225.1833333333343,원준,382840,252770.05,299400.3186700199,True,37076.083333333336,2827.615293347936,True,50709.0,False,No pumping date,2022-06-15,,,,,,,,,,,,,,No pumping date,True
2022-06-16,46505,49141,45071,48074,1789847,5.957549976857464,43936.8,1901.6000000000056,39985.3,610.5500000000029,37351.88333333333,275.79999999999563,원준,382840,280843.85,353515.4487457746,True,37351.88333333333,3073.4397838256496,True,50709.0,False,No pumping date,2022-06-16,,,,,,,,,,,,,,No pumping date,True
2022-07-12,51600,51600,40200,40200,2819584,1.2594458438287155,40854.2,-233.60000000000585,41431.5,-325.3000000000029,38905.43333333333,11.116666666668609,원준,382840,513042.63333333336,611563.0389901047,True,38905.43333333333,3064.7640900538586,True,50709.0,True,No pumping date,2022-07-12,,,,,,,,,,,,,,No pumping date,True
2023-03-03,24200,25500,23750,24750,1338653,4.651162790697675,22920.0,610.0,21557.0,195.0,19495.83333333333,69.16666666666424,원준,382840,246998.05,298596.5105872171,True,19495.83333333333,1886.721029441599,True,51600.0,False,2023-03-20,2023-03-03,23450.0,27450.0,23150.0,26950.0,4260865.0,12.058212058212058,51600.0,24190.0,830.0,23460.0,287.5,20314.166666666668,131.66666666666788,17,True
2023-03-23,28450,30400,27300,27950,3574242,3.5185185185185186,26580.0,600.0,24185.0,290.0,20760.0,170.0,원준,382840,453131.8333333333,640576.7835397839,True,20760.0,3054.784521791283,True,51600.0,False,2023-04-10,2023-03-23,31150.0,33250.0,30000.0,31000.0,4126860.0,5.084745762711865,51600.0,28850.0,740.0,26920.0,410.0,22895.83333333333,216.66666666666424,18,True
2023-07-26,26150,30300,23450,25800,7263032,1.574803149606299,25060.0,500.0,23215.0,222.5,23035.83333333333,3.3333333333321207,원준,382840,189939.53333333333,160951.39684583942,True,23035.83333333333,1140.2531560519624,True,37350.0,False,No pumping date,2023-07-26,,,,,,,,,,,,,,No pumping date,True
2023-12-27,17280,20400,17280,18180,914523,4.840000152587891,17854.0,-22.0,18133.5,43.5,17084.333333333332,12.16666666666424,원준,382840,117373.65,217907.7496961084,True,17084.333333333332,1051.103321319909,True,33250.0,False,No pumping date,2023-12-27,,,,,,,,,,,,,,No pumping date,True
2024-01-04,20900,21300,18910,18910,1066517,1.7799999713897705,18468.0,314.0,18189.5,3.0,17190.166666666668,36.16666666666788,원준,382840,133740.45,240798.20012091583,True,17190.166666666668,1106.4778317208825,True,33250.0,False,No pumping date,2024-01-04,,,,,,,,,,,,,,No pumping date,True
2024-10-07,14100,17400,13910,16900,10220001,22.819767441860463,14544.0,568.0,12168.5,255.5,11587.0,61.0,원준,382840,409416.81666666665,1211198.07186155,True,11587.0,1552.823890174795,True,21650.0,False,No pumping date,2024-10-07,,,,,,,,,,,,,,No pumping date,True
2019-12-23,2750,2770,2700,2770,425235,2.592592592592593,2700.0,22.0,2648.0,8.5,2621.1666666666665,2.83333333333303,LK삼양,225190,82141.91666666667,50352.98731389812,True,2621.1666666666665,37.7364485348371,True,3270.0,False,2019-12-24,2019-12-23,2780.0,2810.0,2750.0,2790.0,485445.0,0.7220216606498195,3270.0,2724.0,24.0,2657.5,9.5,2624.5,3.333333333333485,1,True
2019-12-24,2780,2810,2750,2790,485445,0.7220216606498195,2724.0,24.0,2657.5,9.5,2624.5,3.333333333333485,LK삼양,225190,88578.5,66760.29583073125,True,2624.5,43.352125434179285,True,3270.0,False,2022-04-25,2019-12-24,2750.0,2840.0,2740.0,2810.0,332145.0,1.079136690647482,2830.0,2772.0,18.0,2574.0,23.0,2318.3,13.333333333333483,853,True
2019-12-26,2790,2810,2780,2800,641235,0.3584229390681003,2748.0,24.0,2666.0,8.5,2627.833333333333,3.333333333333485,LK삼양,225190,95879.25,83925.77246947109,True,2627.833333333333,48.7849541499448,True,3270.0,False,2022-04-25,2019-12-26,2750.0,2840.0,2740.0,2810.0,332145.0,1.079136690647482,2830.0,2772.0,18.0,2574.0,23.0,2318.3,13.333333333333483,851,True
2020-12-28,2020,2040,1990,2040,1138120,2.0,1997.6,19.59999999999991,1930.5,7.5,1881.8,4.2999999999999545,LK삼양,225190,147663.58333333334,104534.7130694791,True,1881.8,50.367732474068966,True,2640.0,False,2021-04-19,2020-12-28,2040.0,2050.0,2010.0,2040.0,242945.0,0.4926108374384236,2190.0,2017.2,11.200000000000044,1975.2,9.400000000000093,1876.0333333333333,3.099999999999909,112,True
2021-03-26,2110,2160,1946,2000,4552745,3.4126163391933813,1894.8,28.799999999999955,1841.8,9.299999999999956,1843.3,0.0,LK삼양,225190,247728.25,327150.13037067035,True,1843.3,44.0351554471819,True,2190.0,False,2021-06-07,2021-03-26,2160.0,2160.0,2120.0,2160.0,216125.0,0.9345794392523364,2160.0,2124.0,18.0,2089.2,3.0,2012.3,5.633333333333212,73,True
2021-09-14,2070,2530,2050,2530,2357685,22.22222222222222,2162.0,92.0,2076.0,26.59999999999991,2073.633333333333,5.83333333333303,LK삼양,225190,123837.25,85477.32307769974,True,2073.633333333333,71.93357733371022,True,2250.0,True,2022-04-11,2021-09-14,2510.0,2690.0,2510.0,2590.0,495355.0,3.187250996015936,2610.0,2500.0,30.0,2387.0,18.0,2209.633333333333,8.666666666666515,209,True
2021-09-15,2370,2370,2140,2180,2923440,-13.83399209486166,2184.0,22.0,2083.5,7.5,2073.633333333333,0.0,LK삼양,225190,158666.16666666666,300496.76588598697,True,2073.633333333333,71.93357733371022,True,2530.0,False,2022-03-31,2021-09-15,2310.0,2460.0,2300.0,2440.0,439535.0,5.172413793103448,2530.0,2362.0,22.0,2299.0,9.5,2161.8,5.5,197,True
2022-07-05,2380,3030,2340,2550,2120625,6.694560669456067,2494.0,-20.0,2594.0,-3.5,2642.5,1.166666666666515,LK삼양,225190,184369.5833333333,127330.79718302176,True,2642.5,91.23679379710356,True,2840.0,True,2024-10-14,2022-07-05,2640.0,3225.0,2545.0,3100.0,49276583.0,17.647058823529413,2930.0,2656.0,180.0,2101.85,50.75,1856.6833333333332,19.666666666666742,832,True
2024-04-03,1870,1920,1866,1918,238170,2.4572649572649574,1875.6,13.199999999999818,1841.7,5.600000000000136,1833.6333333333332,0.900000000000091,LK삼양,225190,44488.083333333336,25592.79119389873,True,1833.6333333333332,24.752309713706403,True,2190.0,False,2024-04-04,2024-04-03,1910.0,1930.0,1900.0,1920.0,143195.0,0.1042752867570385,2190.0,1888.8,13.200000000000044,1847.5,5.7999999999999545,1834.6,0.9666666666664696,1,True
2024-04-22,1750,2475,1741,1829,9248377,-3.9390756302521006,1895.8,-8.600000000000136,1858.35,0.949999999999818,1836.15,-0.4166666666665151,LK삼양,225190,50691.16666666666,39480.27915093841,True,1836.15,29.71721238389385,True,2190.0,True,2024-10-08,2024-04-22,2150.0,2750.0,2150.0,2610.0,54785757.0,19.17808219178082,2475.0,2179.0,129.80000000000018,1945.55,43.29999999999996,1810.8833333333332,12.01666666666688,169,True
2024-07-08,1784,2185,1784,1889,8986099,5.885650224215247,1792.4,27.0,1778.9,3.850000000000136,1807.05,0.6166666666665606,LK삼양,225190,240391.21666666667,1190467.2446579083,True,1807.05,45.92788193448637,True,2475.0,False,2024-10-04,2024-07-08,2070.0,2360.0,1983.0,2200.0,34678590.0,10.0,2475.0,1997.2,49.0,1880.4,20.0,1792.1,6.933333333333167,88,True
2024-08-22,1753,2270,1701,2175,36358417,24.07301768397033,1768.8,119.79999999999995,1646.4,22.25,1746.75,5.849999999999909,LK삼양,225190,635019.45,2001938.2338491185,True,1746.75,118.47786391260276,True,2475.0,False,2024-10-08,2024-08-22,2150.0,2750.0,2150.0,2610.0,54785757.0,19.17808219178082,2475.0,2179.0,129.80000000000018,1945.55,43.29999999999996,1810.8833333333332,12.01666666666688,47,True
2024-09-09,2215,2475,2100,2140,43423418,2.6378896882494005,1847.6,77.39999999999986,1796.75,29.5,1760.9833333333331,5.916666666666743,LK삼양,225190,2215968.0,7002495.592256756,True,1760.9833333333331,147.18517008785358,True,2475.0,True,2024-10-08,2024-09-09,2150.0,2750.0,2150.0,2610.0,54785757.0,19.17808219178082,2475.0,2179.0,129.80000000000018,1945.55,43.29999999999996,1810.8833333333332,12.01666666666688,29,True
2024-10-04,2070,2360,1983,2200,34678590,10.0,1997.2,49.0,1880.4,20.0,1792.1,6.933333333333167,LK삼양,225190,4489214.75,9494880.683679812,True,1792.1,171.17497243010072,True,2475.0,False,2024-10-08,2024-10-04,2150.0,2750.0,2150.0,2610.0,54785757.0,19.17808219178082,2475.0,2179.0,129.80000000000018,1945.55,43.29999999999996,1810.8833333333332,12.01666666666688,4,True
2024-10-08,2150,2750,2150,2610,54785757,19.17808219178082,2179.0,129.80000000000018,1945.55,43.29999999999996,1810.8833333333332,12.01666666666688,LK삼양,225190,5143820.933333334,10222827.06047345,True,1810.8833333333332,206.8903002262036,True,2475.0,True,2024-10-14,2024-10-08,2640.0,3225.0,2545.0,3100.0,49276583.0,17.647058823529413,2930.0,2656.0,180.0,2101.85,50.75,1856.6833333333332,19.666666666666742,6,True
2024-10-14,2640,3225,2545,3100,49276583,17.647058823529413,2656.0,180.0,2101.85,50.75,1856.6833333333332,19.666666666666742,LK삼양,225190,6497889.05,12482545.6191186,True,1856.6833333333332,307.6076353809148,True,2930.0,True,2024-11-11,2024-10-14,2605.0,3395.0,2590.0,3395.0,53488330.0,29.82791586998088,3355.0,2582.0,229.0,2550.25,14.75,2139.7833333333333,31.34999999999991,28,True
2020-07-24,3762,4761,3758,4296,81974078,15.14339319217368,3710.2,170.79999999999973,3499.25,42.5,3594.383333333333,10.699999999999818,삼성제약,001360,2240530.1666666665,2747298.0776834176,True,3594.383333333333,159.2876187285593,True,5347.0,False,2020-12-28,2020-07-24,3965.0,5194.0,3934.0,5041.0,54035426.0,25.96201899050475,4896.0,4330.0,121.0,4014.5,81.09999999999991,3575.1833333333334,27.333333333333485,157,True
2020-12-09,3595,4508,3595,3894,56278603,9.813874788494076,3542.2,79.59999999999991,3454.3,30.75,3413.866666666667,3.16666666666697,삼성제약,001360,969684.5333333332,1130876.223524515,True,3413.866666666667,147.8320699440558,True,4761.0,False,2020-12-15,2020-12-09,4715.0,4896.0,4394.0,4562.0,45735236.0,6.763398080973555,4761.0,4149.4,203.19999999999985,3616.75,61.0,3448.2,15.133333333333212,6,True
2020-12-15,4715,4896,4394,4562,45735236,6.763398080973555,4149.4,203.19999999999985,3616.75,61.0,3448.2,15.133333333333212,삼성제약,001360,2539309.466666667,7934276.087157727,True,3448.2,249.02894801436605,True,4761.0,True,2020-12-28,2020-12-15,3965.0,5194.0,3934.0,5041.0,54035426.0,25.96201899050475,4896.0,4330.0,121.0,4014.5,81.09999999999991,3575.1833333333334,27.333333333333485,13,True
2020-12-28,3965,5194,3934,5041,54035426,25.96201899050475,4330.0,121.0,4014.5,81.09999999999991,3575.1833333333334,27.333333333333485,삼성제약,001360,3887880.283333333,9756340.559542865,True,3575.1833333333334,429.6123397079832,True,4896.0,True,2020-12-29,2020-12-28,5257.0,6089.0,5257.0,5529.0,93950284.0,9.680618924816503,5194.0,4548.6,218.6000000000004,4116.35,101.85000000000036,3609.133333333333,33.94999999999982,1,True
2020-12-29,5257,6089,5257,5529,93950284,9.680618924816503,4548.6,218.6000000000004,4116.35,101.85000000000036,3609.133333333333,33.94999999999982,삼성제약,001360,4780403.583333333,11696282.870551145,True,3609.133333333333,497.9749318674089,True,5194.0,True,2021-01-05,2020-12-29,5881.0,7481.0,5881.0,7481.0,5560883.0,29.99131190269331,6089.0,5854.4,695.7999999999993,4530.7,201.30000000000015,3745.283333333333,65.9666666666667,7,True
2021-05-28,7733,10074,7688,10074,58488898,29.80286045612679,8133.0,569.1999999999998,6985.5,243.05000000000015,6007.716666666666,61.89999999999964,삼성제약,001360,4841244.066666666,8587064.195964675,True,6007.716666666666,1049.9613728434322,True,12151.0,False,2021-05-31,2021-05-28,10344.0,10570.0,9576.0,10164.0,29360770.0,0.8933889219773675,12151.0,8644.4,511.3999999999997,7233.5,248.0,6077.733333333334,70.01666666666733,3,True
2021-06-03,9170,11157,8944,9622,58216296,1.917169791335664,9712.2,372.2000000000007,7902.95,235.34999999999943,6258.716666666666,64.14999999999964,삼성제약,001360,6891632.716666667,11927246.936111469,True,6258.716666666666,1388.9603854177683,True,12151.0,False,No pumping date,2021-06-03,,,,,,,,,,,,,,No pumping date,True
2022-08-05,3162,3925,3157,3650,11749595,16.0941475826972,3235.2,104.79999999999971,3157.8,32.100000000000364,3215.2,4.816666666666606,삼성제약,001360,446422.3333333333,1573405.428432,True,3215.2,235.71814539352712,True,7164.0,False,No pumping date,2022-08-05,,,,,,,,,,,,,,No pumping date,True
2023-03-16,2240,2782,2222,2534,7023947,13.125,2341.4,25.40000000000009,2425.45,3.149999999999636,2484.4,-2.933333333333394,삼성제약,001360,154723.51666666666,70770.90380790306,True,2484.4,90.6139511088205,True,4137.0,False,2023-04-20,2023-03-16,2610.0,2926.0,2574.0,2818.0,2719232.0,7.927996936039832,4137.0,2674.0,34.19999999999982,2504.4,25.950000000000276,2480.0666666666666,5.633333333333212,35,True
2023-05-30,3613,3789,3256,3279,23994695,-1.2349397590361446,2860.0,144.5999999999999,2611.15,33.84999999999991,2517.133333333333,14.299999999999727,삼성제약,001360,485506.0,1020453.8670912578,True,2517.133333333333,191.8437275992312,True,4137.0,False,No pumping date,2023-05-30,,,,,,,,,,,,,,No pumping date,True
2023-06-19,2963,3478,2868,3058,11788664,4.4755722582849335,2888.0,34.40000000000009,2888.2,28.0,2640.016666666667,11.600000000000364,삼성제약,001360,983197.1666666666,3189495.3940191083,True,2640.016666666667,246.60230054224783,True,3925.0,False,No pumping date,2023-06-19,,,,,,,,,,,,,,No pumping date,True
2024-01-05,2040,2690,2010,2200,8212811,6.280193236714976,2068.2,58.79999999999973,2037.7,5.0,2187.7,-2.100000000000364,삼성제약,001360,791885.6666666666,1692697.1373880897,True,2187.7,149.50996792331753,True,3789.0,False,No pumping date,2024-01-05,,,,,,,,,,,,,,No pumping date,True
2024-01-08,2220,2705,2130,2395,13192039,8.863636363636363,2154.2,86.0,2052.2,14.499999999999773,2188.55,0.8500000000003638,삼성제약,001360,926360.1,1942451.769927134,True,2188.55,150.5549536473426,True,3789.0,False,No pumping date,2024-01-08,,,,,,,,,,,,,,No pumping date,True
2024-07-24,1571,1818,1565,1660,6615545,5.665181413112667,1600.8,8.0,1572.2,5.0499999999999545,1615.0666666666666,-0.3166666666668334,삼성제약,001360,199445.95,85383.77242436806,True,1615.0666666666666,61.0767415759318,True,2990.0,False,2024-09-25,2024-07-24,1739.0,2220.0,1720.0,1998.0,23953207.0,15.691951360741168,2872.0,1744.2,96.0,1605.55,19.0,1618.9666666666667,7.7666666666666515,63,True
2024-09-25,1739,2220,1720,1998,23953207,15.691951360741168,1744.2,96.0,1605.55,19.0,1618.9666666666667,7.7666666666666515,삼성제약,001360,527447.65,914355.0849473216,True,1618.9666666666667,85.65519499323916,True,2872.0,False,No pumping date,2024-09-25,,,,,,,,,,,,,,No pumping date,True
2020-07-29,6775,7700,6775,7450,437446,11.610486891385769,6570.0,265.0,6285.0,48.75,6565.416666666667,10.41666666666697,레드캡투어,038390,27316.266666666663,37333.37741869874,True,6565.416666666667,314.3156295377776,True,8675.0,False,2020-07-30,2020-07-29,7475.0,8275.0,7150.0,8100.0,531168.0,8.724832214765101,8675.0,6975.0,405.0,6367.5,82.5,6583.333333333333,17.91666666666606,1,True
2020-07-30,7475,8275,7150,8100,531168,8.724832214765101,6975.0,405.0,6367.5,82.5,6583.333333333333,17.91666666666606,레드캡투어,038390,34223.066666666666,64775.87756226528,True,6583.333333333333,367.154272598024,True,8675.0,False,2020-08-03,2020-07-30,8375.0,10650.0,8375.0,10650.0,1557646.0,29.8780487804878,8700.0,8215.0,895.0,6671.25,216.25,6666.25,63.33333333333303,4,True
2020-07-31,8500,8700,8200,8200,356660,1.2345679012345678,7320.0,345.0,6455.0,87.5,6602.916666666667,19.58333333333394,레드캡투어,038390,42818.26666666667,91106.97388288769,True,6602.916666666667,418.81318563681305,True,8650.0,True,2020-08-03,2020-07-31,8375.0,10650.0,8375.0,10650.0,1557646.0,29.8780487804878,8700.0,8215.0,895.0,6671.25,216.25,6666.25,63.33333333333303,3,True
2020-08-03,8375,10650,8375,10650,1557646,29.8780487804878,8215.0,895.0,6671.25,216.25,6666.25,63.33333333333303,레드캡투어,038390,48428.333333333336,99645.0057116604,True,6666.25,669.2524447065867,True,8700.0,True,2020-11-11,2020-08-03,10375.0,11775.0,10125.0,11275.0,1155798.0,8.674698795180722,13000.0,10200.0,375.0,9277.5,102.5,8077.5,47.08333333333303,100,True
2020-08-04,13000,13000,8700,8900,3780434,-16.431924882629108,8660.0,445.0,6807.5,136.25,6704.166666666667,37.91666666666697,레드캡투어,038390,73857.9,218798.0488319487,True,6704.166666666667,728.6824461619847,True,10650.0,True,2021-04-30,2020-08-04,12300.0,13524.0,12150.0,13275.0,610420.0,9.484536082474229,13000.0,12195.0,420.0,11080.0,135.0,10884.583333333334,59.16666666666788,269,True
2020-10-14,9050,10300,8850,9225,2438616,6.0344827586206895,8300.0,330.0,7673.75,75.0,7444.583333333333,53.33333333333303,레드캡투어,038390,285389.26666666666,609710.9643646207,True,7444.583333333333,817.2931198690613,True,13000.0,False,2020-11-10,2020-10-14,12075.0,12275.0,10375.0,10375.0,861498.0,2.722772277227723,13000.0,9825.0,235.0,9175.0,83.75,8030.416666666667,43.75,27,True
2021-02-23,11600,12400,11325,12225,611544,6.304347826086956,11360.0,250.0,10563.75,92.5,10125.0,25.41666666666606,레드캡투어,038390,103653.3,101715.5777838793,True,10125.0,621.2173669088778,True,13000.0,False,2021-04-30,2021-02-23,12300.0,13524.0,12150.0,13275.0,610420.0,9.484536082474229,13000.0,12195.0,420.0,11080.0,135.0,10884.583333333334,59.16666666666788,66,True
2021-04-26,11200,12300,11200,11900,481956,6.487695749440715,11150.0,260.0,10761.25,66.25,10714.166666666666,24.58333333333212,레드캡투어,038390,96015.0,110954.15253096358,True,10714.166666666666,490.59732415019937,True,13000.0,False,2021-04-30,2021-04-26,12300.0,13524.0,12150.0,13275.0,610420.0,9.484536082474229,13000.0,12195.0,420.0,11080.0,135.0,10884.583333333334,59.16666666666788,4,True
2021-04-30,12300,13524,12150,13275,610420,9.484536082474229,12195.0,420.0,11080.0,135.0,10884.583333333334,59.16666666666788,레드캡투어,038390,104403.93333333332,121666.88049876389,True,10884.583333333334,573.5536648799638,True,13000.0,True,2021-05-03,2021-04-30,13499.0,14100.0,12950.0,13550.0,369552.0,2.0715630885122414,13524.0,12525.0,330.0,11243.75,163.75,10945.0,60.41666666666606,3,True
2021-05-10,14025,15650,14000,15100,729000,8.050089445438283,13670.0,365.0,11851.25,227.5,11176.666666666666,69.16666666666606,레드캡투어,038390,127631.63333333332,142712.9092810332,True,11176.666666666666,949.1729971565476,True,14100.0,True,No pumping date,2021-05-10,,,,,,,,,,,,,,No pumping date,True
2022-02-11,11450,11825,11300,11625,162080,1.5283842794759823,11345.0,120.0,10397.5,73.75,10287.5,5.0,레드캡투어,038390,31496.233333333334,29565.3427572104,True,10287.5,493.57095552281817,True,16074.0,False,2022-02-18,2022-02-11,11475.0,12000.0,11400.0,11900.0,79318.0,1.7094017094017095,16074.0,11535.0,55.0,10706.25,83.75,10357.5,20.83333333333394,7,True
2022-02-17,11625,12225,10750,11700,217738,0.6451612903225806,11480.0,50.0,10622.5,71.25,10336.666666666666,17.5,레드캡투어,038390,34623.6,34524.056278758784,True,10336.666666666666,567.489017788758,True,16074.0,False,2022-03-11,2022-02-17,11699.0,12475.0,11675.0,12450.0,198538.0,7.096774193548387,16074.0,11685.0,90.0,11691.25,60.0,10745.833333333334,34.16666666666788,22,True
2024-05-02,7575,8495,7560,8115,270582,7.128712871287128,7677.0,118.0,7574.25,20.0,7731.666666666667,4.91666666666697,레드캡투어,038390,8394.666666666666,5473.09209126541,True,7731.666666666667,166.0704023332419,True,9260.0,False,2024-11-08,2024-05-02,7920.0,8995.0,7920.0,8575.0,359564.0,8.133669609079446,9070.0,8095.0,135.0,7940.0,31.75,7932.0,13.0,190,True
2024-11-04,8250,9070,8000,8050,647534,1.89873417721519,7933.0,28.0,7902.25,7.5,7909.166666666667,-0.25,레드캡투어,038390,7451.0,9608.749229875692,True,7909.166666666667,85.72802217109324,True,8500.0,True,2024-12-02,2024-11-04,9080.0,9160.0,8990.0,9120.0,11473.0,0.9966777408637874,9210.0,9018.0,28.0,8638.0,53.5,8141.5,20.25,28,True
2024-11-08,7920,8995,7920,8575,359564,8.133669609079446,8095.0,135.0,7940.0,31.75,7932.0,13.0,레드캡투어,038390,18137.066666666666,83346.84040900947,True,7932.0,109.2160042909373,True,9070.0,False,2024-11-27,2024-11-08,8860.0,9080.0,8800.0,9030.0,15169.0,1.9187358916478556,9210.0,8920.0,40.0,8470.25,56.75,8084.25,18.08333333333303,19,True
2024-07-02,13180,16350,13040,15490,16128245,16.729464958553127,12200.0,900.0,12301.5,91.0,12781.0,21.66666666666606,블루엠텍,439580,260695.16666666663,654553.103357126,True,12781.0,881.7157772572493,True,75900.0,False,2024-07-08,2024-07-02,15930.0,17760.0,15660.0,17270.0,12644285.0,15.056628914057296,75900.0,15792.0,800.0,12895.0,237.5,12934.833333333334,69.83333333333394,6,True
2024-07-05,16970,17390,15000,15010,8107126,-4.394904458598726,14992.0,858.0,12657.5,100.0,12865.0,20.5,블루엠텍,439580,638389.1833333333,2214120.961864285,True,12865.0,1038.387765982594,True,75900.0,False,2024-07-09,2024-07-05,16810.0,17500.0,16580.0,17500.0,2726675.0,1.3317892298784018,75900.0,16194.0,402.0,13127.5,232.5,13005.166666666666,70.33333333333212,4,True
2024-07-08,15930,17760,15660,17270,12644285,15.056628914057296,15792.0,800.0,12895.0,237.5,12934.833333333334,69.83333333333394,블루엠텍,439580,771615.6666666666,2413518.3139791163,True,12934.833333333334,1183.802393706223,True,75900.0,False,2024-08-09,2024-07-08,16370.0,19740.0,14980.0,18670.0,24375141.0,20.451612903225808,75900.0,13530.0,1360.0,14039.5,160.5,13583.833333333334,82.33333333333394,32,True
2024-08-09,16370,19740,14980,18670,24375141,20.451612903225808,13530.0,1360.0,14039.5,160.5,13583.833333333334,82.33333333333394,블루엠텍,439580,1514624.6166666667,2992302.8008544333,True,13583.833333333334,1858.942739124742,True,75900.0,False,2024-08-29,2024-08-09,18400.0,21100.0,18110.0,21100.0,10137083.0,13.746630727762804,75900.0,18106.0,816.0,16408.5,423.5,14667.833333333334,132.16666666666788,20,True
2020-05-18,6040,7250,6000,6800,5477525,11.658456486042692,6004.0,304.0,4755.5,135.0,4312.666666666667,15.66666666666697,아톤,158430,415795.9166666667,315172.4938076915,True,4312.666666666667,877.0440853706353,True,9940.0,False,2020-05-26,2020-05-18,6860.0,7700.0,6670.0,7280.0,10541945.0,11.314984709480122,9940.0,6594.0,142.0,5457.5,144.5,4426.5,39.0,8,True
2020-05-19,7230,7320,6270,6570,3174765,-3.3823529411764706,6232.0,228.0,4878.5,123.0,4325.166666666667,12.5,아톤,158430,498797.6666666667,725582.9887731698,True,4325.166666666667,903.8270639795644,True,9940.0,False,2021-11-11,2020-05-19,6500.0,7400.0,6380.0,7400.0,3394585.0,14.19753086419753,7040.0,6720.0,200.0,6138.5,96.0,6022.166666666667,16.16666666666697,541,True
2020-05-26,6860,7700,6670,7280,10541945,11.314984709480122,6594.0,142.0,5457.5,144.5,4426.5,39.0,아톤,158430,746905.3333333334,1114202.5148667905,True,4426.5,1075.2151144644868,True,9940.0,False,2021-11-17,2020-05-26,7570.0,7930.0,7520.0,7730.0,1416870.0,3.6193029490616624,7690.0,7408.0,250.0,6500.5,102.0,6104.666666666667,31.33333333333394,540,True
2020-12-02,6080,6360,5910,5910,5202095,1.5463917525773196,5598.0,94.0,5379.0,40.5,5316.5,12.33333333333303,아톤,158430,313220.75,390602.8679217094,True,5316.5,231.8081102981325,True,7780.0,False,2021-08-11,2020-12-02,6139.0,6600.0,6010.0,6430.0,2126670.0,5.065359477124183,6360.0,5956.0,134.0,5555.5,75.0,4995.5,30.0,252,True
2021-07-15,4970,5330,4930,5320,1168515,7.910750507099391,4964.0,92.0,4851.5,38.0,4749.833333333333,7.16666666666606,아톤,158430,76257.08333333333,54431.99567155657,True,4749.833333333333,161.27134378948494,True,6360.0,False,2021-07-16,2021-07-15,5240.0,5630.0,5200.0,5600.0,1638415.0,5.263157894736842,6360.0,5114.0,150.0,4901.5,50.0,4762.5,12.66666666666697,1,True
