회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2683,이상_거래량,회사_코드
코스텍시스,2024-05-08,False,False,False,2,10000,10900.0,22.334455667789,2024-05-10,347467,959364.0,True,False,True,True,True,107,840,7706770,1700,True,355150
잉크테크,2024-05-07,True,True,False,3,4065,4150.0,2.2167487684729066,2024-05-10,96522,16381.0,True,True,True,True,True,0,813,19606277,1733,True,049550
아이엘사이언스,2024-03-05,False,True,False,66,2945,3005.0,3.264604810996564,2024-05-10,435764,316482.0,True,False,True,True,False,9,802,26701698,1745,True,307180
보라티알,2023-12-18,False,True,False,144,11670,11700.0,0.6884681583476765,2024-05-10,536259,140570.0,True,True,True,True,True,16,789,6750733,1757,True,250000
아모레G우,2023-08-10,False,True,False,274,11900,12190.0,5.086206896551724,2024-05-10,488552,41569.0,True,True,True,True,True,4,785,6443770,1766,True,002795
시지트로닉스,2024-01-25,True,False,False,106,14220,16120.0,30.0,2024-05-10,520268,4210670.0,True,False,True,True,True,625,726,4506250,1841,True,429270
시지트로닉스,2024-01-26,True,False,False,105,14400,16120.0,30.0,2024-05-10,403936,4210670.0,True,False,True,True,True,625,726,4506250,1841,True,429270
시지트로닉스,2024-05-03,False,False,False,7,12840,16120.0,30.0,2024-05-10,2153167,4210670.0,True,False,True,True,True,625,726,4506250,1841,True,429270
시지트로닉스,2024-05-09,True,False,False,1,14390,16120.0,30.0,2024-05-10,3305114,4210670.0,True,False,True,True,True,625,726,4506250,1841,True,429270
모아텍,2024-02-28,True,False,False,72,4975,5010.0,4.702194357366771,2024-05-10,686973,719639.0,True,True,True,True,True,37,717,14331185,1850,True,033200
DSR제강,2024-04-18,False,True,False,22,4270,4290.0,0.8225616921269095,2024-05-10,77364,29718.0,True,True,True,True,True,1,617,14400000,1993,True,069730
나노씨엠에스,2024-04-12,False,False,False,28,11320,12510.0,29.906542056074763,2024-05-10,180444,1730567.0,True,False,True,True,True,213,543,4343920,2103,True,247660
케이탑리츠,2024-04-23,False,True,False,17,1017,1018.0,0.2955665024630542,2024-05-10,420969,130883.0,False,True,True,False,True,1,489,48060774,2192,True,145270
성우전자,2024-02-07,True,True,False,93,2660,2690.0,4.061895551257253,2024-05-10,4652953,498641.0,True,True,True,True,True,13,417,15508143,2291,True,081580
삼영에스앤씨,2024-04-19,True,True,False,21,5660,7260.0,29.874776386404296,2024-05-10,2205590,1360939.0,True,False,True,True,True,93,411,5667658,2300,True,361670
씨엔플러스,2023-07-21,False,False,False,294,504,543.0,9.036144578313252,2024-05-10,1400159,4788908.0,True,True,True,True,True,25,369,67963000,2354,True,115530
씨엔플러스,2023-08-18,False,True,False,266,512,543.0,9.036144578313252,2024-05-10,5733408,4788908.0,True,True,True,True,True,25,369,67963000,2354,True,115530
씨엔플러스,2023-08-21,False,True,False,263,506,543.0,9.036144578313252,2024-05-10,5683388,4788908.0,True,True,True,True,True,25,369,67963000,2354,True,115530
씨엔플러스,2024-03-20,True,True,False,51,515,543.0,9.036144578313252,2024-05-10,29544188,4788908.0,True,True,True,True,True,25,369,67963000,2354,True,115530
에스유홀딩스,2020-05-20,False,True,False,1451,2690,2730.0,1606.25,2024-05-10,3924645,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2020-06-01,False,True,False,1439,2595,2730.0,1606.25,2024-05-10,11621992,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2022-07-20,False,True,False,660,1375,2730.0,1606.25,2024-05-10,5161840,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2022-09-19,False,True,False,599,1420,2730.0,1606.25,2024-05-10,8183347,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2022-11-16,True,True,False,541,1390,2730.0,1606.25,2024-05-10,18766564,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-07-14,False,True,False,301,1258,2730.0,1606.25,2024-05-10,8043971,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-07-17,False,True,False,298,1271,2730.0,1606.25,2024-05-10,30852769,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-08-09,True,True,False,275,1288,2730.0,1606.25,2024-05-10,15644844,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-11-02,False,True,False,190,681,2730.0,1606.25,2024-05-10,11888091,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-11-07,False,True,False,185,651,2730.0,1606.25,2024-05-10,22104504,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-12-20,False,True,False,142,539,2730.0,1606.25,2024-05-10,23348483,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2023-12-26,False,True,False,136,410,2730.0,1606.25,2024-05-10,38266556,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2024-02-20,False,True,False,80,369,2730.0,1606.25,2024-05-10,90019792,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스유홀딩스,2024-02-28,False,True,False,72,337,2730.0,1606.25,2024-05-10,59616298,1702428.0,True,True,True,True,True,43,355,13030351,2372,True,031860
에스앤더블류,2024-04-24,True,True,False,16,4710,4710.0,3.744493392070485,2024-05-10,227400,60572.0,True,True,True,True,True,2,339,7200000,2402,True,103230
하나28호스팩,2024-05-09,False,False,False,1,2160,2185.0,3.0660377358490565,2024-05-10,68399,184304.0,True,False,True,True,True,4,157,7202000,2631,True,454750
CJ씨푸드1우,2024-05-09,True,True,False,1,22400,22850.0,3.3936651583710407,2024-05-10,1659,1191.0,True,True,True,True,True,0,45,200000,2789,True,011155
