회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2713,이상_거래량,회사_코드
대현,2023-12-27,False,False,False,285,2045,2060.0,1.2285012285012284,2024-10-07,242450,290908.0,True,False,True,True,True,6,912,44282310,1524,True,016090
HS화성,2024-09-24,False,False,False,13,8640,8740.0,1.627906976744186,2024-10-07,17762,29426.0,False,False,True,False,False,2,887,10150000,1553,True,002460
한울반도체,2024-09-03,False,True,False,34,3025,3070.0,4.957264957264957,2024-10-07,2350028,406278.0,True,False,True,True,False,12,858,27965627,1581,True,320000
씨아이테크,2024-09-04,True,True,False,33,1364,1526.0,16.755929609793423,2024-10-07,3909008,1629791.0,True,True,True,True,True,23,764,50065793,1681,True,004920
헝셩그룹,2023-04-07,False,False,False,549,432,458.0,14.214463840399002,2024-10-07,46989380,85549773.0,True,True,True,True,True,399,697,152282336,1767,True,900270
헝셩그룹,2023-04-18,False,False,False,538,435,458.0,14.214463840399002,2024-10-07,28360822,85549773.0,True,True,True,True,True,399,697,152282336,1767,True,900270
다이나믹디자인,2024-06-17,False,True,False,112,3616,3710.0,29.947460595446582,2024-10-07,4359078,3995949.0,True,True,True,True,True,143,641,17301093,1827,True,145210
케이씨피드,2024-09-27,True,True,True,10,2995,3085.0,5.650684931506849,2024-10-07,804042,473611.0,True,True,True,True,True,14,515,16715858,2070,True,025880
압타머사이언스,2024-09-02,False,False,False,35,2550,2635.0,29.802955665024637,2024-10-07,3711682,5297562.0,False,False,True,True,False,131,447,16980252,2176,True,291650
코퍼스코리아,2024-10-04,False,False,False,3,1063,1102.0,3.6688617121354654,2024-10-07,4757217,45795731.0,True,False,True,True,False,559,418,37932613,2227,True,322780
유안타증권우,2024-09-09,False,True,False,28,2930,2935.0,1.733102253032929,2024-10-07,161882,11709.0,False,False,True,False,False,0,378,12912212,2284,True,003475
유안타증권우,2024-09-10,False,True,False,27,2930,2935.0,1.733102253032929,2024-10-07,134560,11709.0,False,False,True,False,False,0,378,12912212,2284,True,003475
넥스턴바이오,2024-09-24,False,True,False,13,3075,3120.0,1.96078431372549,2024-10-07,104018,37649.0,True,False,True,False,False,1,352,11282627,2338,True,089140
LX하우시스우,2024-09-04,False,True,False,33,23550,23700.0,1.0660980810234542,2024-10-07,7987,1486.0,True,False,True,True,True,0,244,1032330,2515,True,108675
한국유니온제약,2024-09-20,False,True,False,17,3060,3075.0,4.948805460750854,2024-10-07,1168298,182992.0,False,False,True,False,False,5,243,7912828,2519,True,080720
대신밸런스제14호스팩,2024-08-21,False,True,False,47,2305,2315.0,2.6607538802660757,2024-10-07,58457,20204.0,True,False,True,True,False,0,155,6710000,2644,True,442310
신한제12호스팩,2024-08-26,False,True,False,42,2140,2140.0,1.182033096926714,2024-10-07,100008,2973.0,True,False,True,True,False,0,118,5520000,2694,True,474660
유진스팩9호,2024-09-05,False,True,False,32,2265,2270.0,1.5659955257270697,2024-10-07,35468,7703.0,True,False,True,True,False,0,78,3460000,2769,True,442130
유진스팩9호,2024-09-12,False,True,False,25,2250,2270.0,1.5659955257270697,2024-10-07,44897,7703.0,True,False,True,True,False,0,78,3460000,2769,True,442130
