회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2724,이상_거래량,회사_코드
드림시큐리티,2024-09-09,True,True,False,56,3470,3515.0,3.0791788856304985,2024-11-04,5595365,523930.0,True,True,True,True,True,18,1778,50605754,933,True,203650
키다리스튜디오,2024-09-27,False,False,False,38,4115,4115.0,0.121654501216545,2024-11-04,2100083,7085429.0,True,True,True,True,True,316,1525,37063766,1035,True,020120
테고사이언스,2024-08-29,False,True,False,67,17330,17540.0,3.176470588235294,2024-11-04,44493,8011.0,True,False,True,True,False,1,1422,8108834,1102,True,191420
삼현,2024-11-01,True,False,False,3,10200,12300.0,20.588235294117645,2024-11-04,3587253,11737650.0,True,True,True,True,True,1398,1300,10569189,1182,True,437730
에이플러스에셋,2024-05-20,True,True,False,168,4500,4645.0,4.264870931537598,2024-11-04,191982,77661.0,True,True,True,True,True,3,1050,22607693,1386,True,244920
에이플러스에셋,2024-08-16,True,True,False,80,4530,4645.0,4.264870931537598,2024-11-04,645412,77661.0,True,True,True,True,True,3,1050,22607693,1386,True,244920
HS화성,2024-10-08,False,True,False,27,9250,9520.0,7.6923076923076925,2024-11-04,67160,37276.0,True,True,True,True,True,3,966,10150000,1453,True,002460
제일연마,2024-10-30,False,True,False,5,8670,8850.0,2.787456445993032,2024-11-04,30937,9841.0,True,True,True,True,True,0,876,9900000,1544,True,001560
참좋은여행,2024-07-25,False,False,False,102,5940,6070.0,29.978586723768736,2024-11-04,63379,333094.0,True,False,True,True,True,21,849,14000000,1568,True,094850
이건홀딩스,2023-11-01,True,True,False,369,3395,3400.0,2.409638554216868,2024-11-04,2656208,90668.0,True,True,True,True,True,3,767,22584709,1668,True,039020
에스씨엠생명과학,2024-11-01,False,False,False,3,2430,2770.0,13.991769547325102,2024-11-04,969749,11308441.0,True,False,True,True,True,329,566,20467248,1941,True,298060
케이씨티,2024-09-19,False,True,False,46,2605,2620.0,4.590818363273453,2024-11-04,1535027,880327.0,True,True,True,True,True,23,449,17150000,2155,True,089150
케이씨티,2024-09-20,False,True,False,45,2540,2620.0,4.590818363273453,2024-11-04,892509,880327.0,True,True,True,True,True,23,449,17150000,2155,True,089150
이화산업,2024-10-28,False,True,False,7,11550,11690.0,1.7406440382941688,2024-11-04,7629,659.0,False,False,True,False,False,0,327,2800000,2367,True,000760
에스폴리텍,2024-10-25,False,False,False,10,1595,1595.0,0.4408060453400504,2024-11-04,110828,110865.0,False,True,True,False,True,1,260,16334678,2480,True,050760
브이씨,2024-10-25,False,True,False,10,3390,3390.0,3.0395136778115504,2024-11-04,43419,20102.0,False,False,True,False,False,0,247,7310300,2499,True,365900
유안타제13호스팩,2024-10-30,False,True,False,5,2025,2025.0,0.2475247524752475,2024-11-04,75457,59688.0,True,False,True,True,False,1,197,9730000,2594,True,449020
한국패러랠,2024-11-01,False,False,False,3,157,184.0,17.197452229299362,2024-11-04,11261614,95127061.0,False,False,True,False,False,179,147,80020000,2661,True,168490
대신밸런스제17호스팩,2024-10-25,False,True,False,10,2135,2140.0,0.4694835680751174,2024-11-04,70596,7604.0,False,False,True,False,False,0,129,6060000,2681,True,471050
