회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2712,이상_거래량,회사_코드
대명소노시즌,2022-12-01,False,False,False,679,873,958.0,29.986431478968797,2024-10-10,3534997,50691765.0,True,True,True,True,True,462,965,100800450,1472,True,007720
대명소노시즌,2022-12-07,True,False,False,673,897,958.0,29.986431478968797,2024-10-10,6999936,50691765.0,True,True,True,True,True,462,965,100800450,1472,True,007720
대명소노시즌,2022-12-08,True,False,False,672,932,958.0,29.986431478968797,2024-10-10,18174375,50691765.0,True,True,True,True,True,462,965,100800450,1472,True,007720
대명소노시즌,2023-06-22,True,False,False,476,895,958.0,29.986431478968797,2024-10-10,5952617,50691765.0,True,True,True,True,True,462,965,100800450,1472,True,007720
대명소노시즌,2023-08-18,True,False,False,419,823,958.0,29.986431478968797,2024-10-10,14466771,50691765.0,True,True,True,True,True,462,965,100800450,1472,True,007720
대명소노시즌,2024-08-05,True,False,True,66,849,958.0,29.986431478968797,2024-10-10,37906761,50691765.0,True,True,True,True,True,462,965,100800450,1472,True,007720
대현,2023-12-26,False,False,False,289,2095,2140.0,2.392344497607656,2024-10-10,296561,417206.0,True,True,True,True,True,8,947,44282310,1493,True,016090
하이소닉,2024-09-27,False,True,False,13,4940,5980.0,29.85884907709012,2024-10-10,3627199,2556394.0,True,False,True,True,False,142,940,15735465,1497,True,106080
텔코웨어,2024-10-07,False,True,False,3,9850,9850.0,1.6511867905056758,2024-10-10,24731,3405.0,False,False,True,True,False,0,910,9240077,1526,True,078000
우리넷,2023-11-29,False,False,False,316,7800,8220.0,11.684782608695652,2024-10-10,1451851,6503048.0,True,True,True,True,True,539,883,10754239,1546,True,115440
우리넷,2024-08-23,True,False,False,48,7910,8220.0,11.684782608695652,2024-10-10,497113,6503048.0,True,True,True,True,True,539,883,10754239,1546,True,115440
우리넷,2024-10-02,True,True,False,8,8220,8220.0,11.684782608695652,2024-10-10,6646892,6503048.0,True,True,True,True,True,539,883,10754239,1546,True,115440
티웨이홀딩스,2023-08-10,False,False,False,427,590,681.0,29.961832061068705,2024-10-10,782921,9135226.0,True,False,True,True,True,62,760,111611693,1682,True,004870
부국증권우,2024-10-04,False,True,False,6,22150,22200.0,0.4524886877828055,2024-10-10,9517,2365.0,True,True,True,True,True,0,666,3000000,1794,True,001275
유엔젤,2023-12-08,True,True,False,307,4435,4670.0,8.604651162790699,2024-10-10,4351865,759598.0,True,True,True,True,True,34,616,13195454,1868,True,072130
유엔젤,2024-01-03,True,True,False,281,4400,4670.0,8.604651162790699,2024-10-10,9866648,759598.0,True,True,True,True,True,34,616,13195454,1868,True,072130
예림당,2024-04-29,False,False,False,164,1957,2165.0,29.951980792316927,2024-10-10,51443,2669988.0,True,False,True,True,True,57,498,23034277,2094,True,036000
예림당,2024-07-10,False,False,False,92,1931,2165.0,29.951980792316927,2024-10-10,46829,2669988.0,True,False,True,True,True,57,498,23034277,2094,True,036000
예림당,2024-08-02,False,False,False,69,1840,2165.0,29.951980792316927,2024-10-10,43942,2669988.0,True,False,True,True,True,57,498,23034277,2094,True,036000
드림인사이트,2024-09-23,False,True,False,17,2270,2280.0,2.702702702702702,2024-10-10,3465156,2933794.0,True,False,True,True,False,68,383,16800574,2267,True,362990
드림인사이트,2024-10-04,False,False,False,6,2240,2280.0,2.702702702702702,2024-10-10,2239495,2933794.0,True,False,True,True,False,68,383,16800574,2267,True,362990
알엔투테크놀로지,2024-08-30,True,False,False,41,4715,5180.0,29.82456140350877,2024-10-10,64496,1479919.0,True,False,True,True,True,73,382,7391186,2269,True,148250
알엔투테크놀로지,2024-09-02,True,False,False,38,5000,5180.0,29.82456140350877,2024-10-10,211797,1479919.0,True,False,True,True,True,73,382,7391186,2269,True,148250
키움제8호스팩,2024-07-17,True,True,True,85,2280,2300.0,1.098901098901099,2024-10-10,83125,21305.0,True,True,True,True,True,0,135,5880000,2668,True,446840
