날짜,시가,고가,저가,종가,거래량,등락률,BPS,PER,PBR,EPS,DIV,DPS,기관합계_거래량_순매수,기타법인_거래량_순매수,개인_거래량_순매수,외국인합계_거래량_순매수,전체_거래량_순매수,기관합계_거래량_매수,기타법인_거래량_매수,개인_거래량_매수,외국인합계_거래량_매수,전체_거래량_매수,기관합계_거래량_매도,기타법인_거래량_매도,개인_거래량_매도,외국인합계_거래량_매도,전체_거래량_매도,기관합계_거래대금_순매수,기타법인_거래대금_순매수,개인_거래대금_순매수,외국인합계_거래대금_순매수,전체_거래대금_순매수,기관합계_거래대금_매수,기타법인_거래대금_매수,개인_거래대금_매수,외국인합계_거래대금_매수,전체_거래대금_매수,기관합계_거래대금_매도,기타법인_거래대금_매도,개인_거래대금_매도,외국인합계_거래대금_매도,전체_거래대금_매도,네이버_검색량
2019-12-02,3010,3030,2880,2915,101954,-3.1561461794019934,2146,21.92,1.36,133,1.2,35,4,0,-2101,2097,0,4,0,97060,4890,101954,0,0,99161,2793,101954,11660,0,-6027470,6015810,0,11660,0,282432415,14222795,296666870,0,0,288459885,8206985,296666870,
2019-12-03,2910,2910,2745,2815,125307,-3.430531732418525,2146,21.17,1.31,133,1.24,35,3,0,-10740,10737,0,3,0,113430,11874,125307,0,0,124170,1137,125307,8445,0,-29979875,29971430,0,8445,0,317022500,33219020,350249965,0,0,347002375,3247590,350249965,
2019-12-04,2820,2840,2755,2820,10623,0.17761989342806395,2146,21.2,1.31,133,1.24,35,2,0,417,-419,0,2,0,10472,149,10623,0,0,10055,568,10623,5640,0,1177430,-1183070,0,5640,0,29298855,413255,29717750,0,0,28121425,1596325,29717750,
2019-12-05,2860,2910,2740,2795,32905,-0.8865248226950355,2146,21.02,1.3,133,1.25,35,2,0,6457,-6459,0,2,0,32603,300,32905,0,0,26146,6759,32905,5590,0,18376645,-18382235,0,5590,0,91703755,836480,92545825,0,0,73327110,19218715,92545825,
2019-12-06,2795,2890,2780,2790,44311,-0.17889087656529518,2146,20.98,1.3,133,1.25,35,-7999,0,12213,-4214,0,1,0,41229,3081,44311,8000,0,29016,7295,44311,-22657210,0,34753590,-12096380,0,2790,0,116918190,8690765,125611745,22660000,0,82164600,20787145,125611745,
2019-12-09,2790,2905,2760,2825,28714,1.2544802867383513,2146,21.24,1.32,133,1.24,35,-2016,0,2859,-843,0,1,0,28120,593,28714,2017,0,25261,1436,28714,-5649605,0,8030595,-2380990,0,2825,0,78934790,1651455,80589070,5652430,0,70904195,4032445,80589070,
2019-12-10,2780,2860,2780,2845,18328,0.7079646017699115,2146,21.39,1.33,133,1.23,35,1,0,552,-553,0,1,0,17691,636,18328,0,0,17139,1189,18328,2845,0,1574910,-1577755,0,2845,0,50030580,1795220,51828645,0,0,48455670,3372975,51828645,
2019-12-11,2855,2885,2800,2860,95366,0.5272407732864675,2146,21.5,1.33,133,1.22,35,3,0,1164,-1167,0,3,0,93269,2094,95366,0,0,92105,3261,95366,8580,0,3327335,-3335915,0,8580,0,266694820,5949695,272653095,0,0,263367485,9285610,272653095,
2019-12-12,2870,2940,2840,2885,74385,0.8741258741258742,2146,21.69,1.34,133,1.21,35,10,0,-3865,3855,0,10,0,67519,6856,74385,0,0,71384,3001,74385,28880,0,-11042535,11013655,0,28880,0,195131945,19667470,214828295,0,0,206174480,8653815,214828295,
2019-12-13,2870,3140,2870,3140,305912,8.838821490467938,2146,23.61,1.46,133,1.11,35,0,-57356,61620,-4264,0,0,0,289028,16884,305912,0,57356,227408,21148,305912,0,-167474120,180344700,-12870580,0,0,0,864024265,50907795,914932060,0,167474120,683679565,63778375,914932060,
2019-12-16,3210,3530,3050,3130,738579,-0.3184713375796179,2146,23.53,1.46,133,1.12,35,9,0,59821,-59830,0,109,311,691910,46249,738579,100,311,632089,106079,738579,16170,31100,198507275,-198554545,0,358170,999865,2254346130,148977410,2404681575,342000,968765,2055838855,347531955,2404681575,
2019-12-17,3165,3445,3090,3440,1077865,9.904153354632587,2146,25.86,1.6,133,1.02,35,-601,6779,12496,-18674,0,398,10217,1007404,59846,1077865,999,3438,994908,78520,1077865,-1998720,23039465,43020730,-64061475,0,1369120,34269035,3355810450,196068145,3587516750,3367840,11229570,3312789720,260129620,3587516750,
2019-12-18,3350,3405,3310,3370,225461,-2.0348837209302326,2146,25.34,1.57,133,1.04,35,-534,-7217,19076,-11325,0,435,0,215550,9476,225461,969,7217,196474,20801,225461,-1785175,-24225455,63808235,-37797605,0,1465950,0,722650450,31862935,755979335,3251125,24225455,658842215,69660540,755979335,
2019-12-19,3395,3500,3350,3500,186658,3.857566765578635,2146,26.32,1.63,133,1.0,35,0,0,-3645,3645,0,0,0,172823,13835,186658,0,0,176468,10190,186658,0,0,-12128060,12128060,0,0,0,591428485,47016595,638445080,0,0,603556545,34888535,638445080,
2019-12-20,3500,3500,3365,3475,146124,-0.7142857142857143,2146,26.13,1.62,133,1.01,35,34343,0,-21749,-12594,0,34343,0,102679,9102,146124,0,0,124428,21696,146124,117579675,0,-74422580,-43157095,0,117579675,0,349798650,31074680,498453005,0,0,424221230,74231775,498453005,
2019-12-23,3500,3520,3270,3410,90472,-1.870503597122302,2146,25.64,1.59,133,1.03,35,-1,-26719,22624,4096,0,0,0,83743,6729,90472,1,26719,61119,2633,90472,-3410,-88853180,75241860,13614730,0,0,0,280553030,22528760,303081790,3410,88853180,205311170,8914030,303081790,
2019-12-24,3410,3410,3285,3350,131407,-1.7595307917888565,2146,25.19,1.56,133,1.04,35,0,-23281,632,22649,0,0,0,102321,29086,131407,0,23281,101689,6437,131407,0,-77994175,2704985,75289190,0,0,0,341134355,97069680,438204035,0,77994175,338429370,21780490,438204035,
2019-12-26,3380,3490,3290,3400,217518,1.4925373134328357,2146,25.56,1.58,133,1.03,35,0,0,-36908,36908,0,0,0,174742,42776,217518,0,0,211650,5868,217518,0,0,-122551730,122551730,0,0,0,585449710,142185135,727634845,0,0,708001440,19633405,727634845,
2019-12-27,3450,3485,3285,3370,176970,-0.8823529411764706,2146,25.34,1.57,133,1.04,35,0,0,10767,-10767,0,0,0,170528,6442,176970,0,0,159761,17209,176970,0,0,36172475,-36172475,0,0,0,570186525,21620335,591806860,0,0,534014050,57792810,591806860,
2019-12-30,3370,3390,3335,3365,53732,-0.1483679525222552,2146,25.3,1.57,133,1.04,35,1191,0,-1618,427,0,1191,0,48569,3972,53732,0,0,50187,3545,53732,3995730,0,-5395805,1400075,0,3995730,0,163408050,13332765,180736545,0,0,168803855,11932690,180736545,
2020-01-02,3385,3525,3355,3525,268954,4.75482912332838,2146,26.5,1.64,133,0.99,35,71012,0,-78823,7811,0,71012,0,167612,30330,268954,0,0,246435,22519,268954,244792730,0,-271373980,26581250,0,244792730,0,578183315,104421965,927398010,0,0,849557295,77840715,927398010,
2020-01-03,3500,3645,3455,3620,262105,2.6950354609929077,2146,27.22,1.69,133,0.97,35,31421,0,-31301,-120,0,72227,0,172661,17217,262105,40806,0,203962,17337,262105,111516965,0,-111292615,-224350,0,254256960,0,612057605,60973770,927288335,142739995,0,723350220,61198120,927288335,
2020-01-06,3650,3985,3475,3570,378949,-1.3812154696132597,2146,26.84,1.66,133,0.98,35,4222,0,32823,-37045,0,4246,0,343909,30794,378949,24,0,311086,67839,378949,14988385,0,123785000,-138773385,0,15075705,0,1263434510,112464770,1390974985,87320,0,1139649510,251238155,1390974985,
2020-01-07,3585,3680,3515,3625,125663,1.5406162464985995,2146,27.26,1.69,133,0.97,35,1688,8694,-2542,-7840,0,1688,8694,101254,14027,125663,0,0,103796,21867,125663,5996480,31116120,-9307395,-27805205,0,5996480,31116120,364754830,50758305,452625735,0,0,374062225,78563510,452625735,
2020-01-08,3620,3620,3290,3480,105303,-4.0,2146,26.17,1.62,133,1.01,35,827,0,-102,-725,0,827,0,89804,14672,105303,0,0,89906,15397,105303,2993740,0,-385305,-2608435,0,2993740,0,310305420,50774380,364073540,0,0,310690725,53382815,364073540,
2020-01-09,3505,3560,3440,3530,106280,1.4367816091954022,2146,26.54,1.64,133,0.99,35,0,0,3727,-3727,0,0,0,103749,2531,106280,0,0,100022,6258,106280,0,0,13166955,-13166955,0,0,0,363786070,8808215,372594285,0,0,350619115,21975170,372594285,
2020-01-10,3555,3690,3495,3670,92600,3.9660056657223794,2146,27.59,1.71,133,0.95,35,7248,511,-12464,4705,0,7248,1511,73124,10717,92600,0,1000,85588,6012,92600,25763765,1746935,-44407710,16897010,0,25763765,5416935,261909475,38419705,331509880,0,3670000,306317185,21522695,331509880,
2020-01-13,3670,3850,3620,3785,435761,3.1335149863760217,2146,28.46,1.76,133,0.92,35,26699,16616,-39331,-3984,0,33947,26821,333557,41436,435761,7248,10205,372888,45420,435761,100157805,62150105,-147037035,-15270875,0,127621565,100929315,1257667540,155921995,1642140415,27463760,38779210,1404704575,171192870,1642140415,
2020-01-14,3785,3840,3650,3775,161806,-0.26420079260237783,2146,28.38,1.76,133,0.93,35,0,1357,3289,-4646,0,0,1357,151954,8495,161806,0,0,148665,13141,161806,0,4995105,13076375,-18071480,0,0,4995105,566276560,31372645,602644310,0,0,553200185,49444125,602644310,
2020-01-15,3800,3860,3545,3655,398407,-3.1788079470198674,2146,27.48,1.7,133,0.96,35,-71123,0,96599,-25476,0,0,0,383982,14425,398407,71123,0,287383,39901,398407,-257782120,0,351549910,-93767790,0,0,0,1397721200,52809700,1450530900,257782120,0,1046171290,146577490,1450530900,
2020-01-16,3655,3690,3550,3635,269793,-0.5471956224350205,2146,27.33,1.69,133,0.96,35,-33259,17000,29935,-13676,0,0,17000,240791,12002,269793,33259,0,210856,25678,269793,-119477035,61269730,108464025,-50256720,0,0,61269730,868080245,43027435,972377410,119477035,0,759616220,93284155,972377410,
2020-01-17,3605,3735,3590,3715,165961,2.200825309491059,2146,27.93,1.73,133,0.94,35,27755,-6680,-40385,19310,0,27755,500,111709,25997,165961,0,7180,152094,6687,165961,102902535,-24897300,-149602475,71597240,0,102902535,1800000,409253750,95935110,609891395,0,26697300,558856225,24337870,609891395,
2020-01-20,3770,3770,3635,3740,77473,0.6729475100942126,2146,28.12,1.74,133,0.94,35,1629,2801,2116,-6546,0,1629,4642,68554,2648,77473,0,1841,66438,9194,77473,5994370,10242955,8271475,-24508800,0,5994370,17174320,254387565,9772860,287329115,0,6931365,246116090,34281660,287329115,
2020-01-21,3740,3800,3630,3725,54736,-0.4010695187165776,2146,28.01,1.74,133,0.94,35,2064,6850,-10303,1389,0,2167,6850,41804,3915,54736,103,0,52107,2526,54736,7606255,25614705,-38173605,4952645,0,7989885,25614705,155256055,14374815,203235460,383630,0,193429660,9422170,203235460,
2020-01-22,3755,3765,3645,3710,51567,-0.4026845637583893,2146,27.89,1.73,133,0.94,35,-4724,3962,8445,-7683,0,1624,3962,43707,2274,51567,6348,0,35262,9957,51567,-17276705,14851680,31230490,-28805465,0,5992175,14851680,161688500,8353685,190886040,23268880,0,130458010,37159150,190886040,
2020-01-23,3705,3740,3660,3720,36678,0.2695417789757413,2146,27.97,1.73,133,0.94,35,0,-657,3977,-3320,0,0,700,35014,964,36678,0,1357,31037,4284,36678,0,-2406310,14718745,-12312435,0,0,2607805,130143255,3561225,136312285,0,5014115,115424510,15873660,136312285,
2020-01-28,3515,3600,3430,3535,85416,-4.973118279569892,2146,26.58,1.65,133,0.99,35,-21304,0,7962,13342,0,0,0,64920,20496,85416,21304,0,56958,7154,85416,-73746410,0,27542370,46204040,0,0,0,226735695,71357680,298093375,73746410,0,199193325,25153640,298093375,
2020-01-29,3535,3635,3490,3535,164622,0.0,2146,26.58,1.65,133,0.99,35,-12298,6702,-39866,45462,0,0,6702,108315,49605,164622,12298,0,148181,4143,164622,-43461775,23839725,-140885795,160507845,0,0,23839725,384903560,175336300,584079585,43461775,0,525789355,14828455,584079585,
2020-01-30,3495,3565,3365,3370,43255,-4.667609618104668,2146,25.34,1.57,133,1.04,35,0,0,-12861,12861,0,0,0,26333,16922,43255,0,0,39194,4061,43255,0,0,-43374460,43374460,0,0,0,90332020,57597825,147929845,0,0,133706480,14223365,147929845,
2020-01-31,3385,3540,3345,3410,66071,1.1869436201780417,2146,25.64,1.59,133,1.03,35,-11145,5750,532,4863,0,0,5750,47266,13055,66071,11145,0,46734,8192,66071,-37908615,20230285,1602245,16076085,0,0,20230285,162320100,44400505,226950890,37908615,0,160717855,28324420,226950890,
2020-02-03,3350,3465,3275,3425,22473,0.43988269794721413,2146,25.75,1.6,133,1.02,35,0,0,3205,-3205,0,0,0,18337,4136,22473,0,0,15132,7341,22473,0,0,10911940,-10911940,0,0,0,61973210,13951530,75924740,0,0,51061270,24863470,75924740,
2020-02-04,3460,3545,3415,3480,21421,1.6058394160583942,2146,26.17,1.62,133,1.01,35,-11497,332,7336,3829,0,0,332,14888,6201,21421,11497,0,7552,2372,21421,-39625200,1145640,25342840,13136720,0,0,1145640,51534305,21374630,74054575,39625200,0,26191465,8237910,74054575,
2020-02-05,3500,3580,3450,3500,35244,0.5747126436781609,2146,26.32,1.63,133,1.0,35,0,1,-9472,9471,0,0,1,24976,10267,35244,0,0,34448,796,35244,0,3500,-32831565,32828065,0,0,3500,87375420,35642325,123021245,0,0,120206985,2814260,123021245,
2020-02-06,3550,3575,3480,3515,32852,0.4285714285714286,2146,26.43,1.64,133,1.0,35,0,0,3158,-3158,0,0,0,30125,2727,32852,0,0,26967,5885,32852,0,0,11073875,-11073875,0,0,0,105529940,9542950,115072890,0,0,94456065,20616825,115072890,
2020-02-07,3530,3555,3465,3520,25013,0.1422475106685633,2146,26.47,1.64,133,0.99,35,0,0,1919,-1919,0,0,0,22634,2379,25013,0,0,20715,4298,25013,0,0,6780095,-6780095,0,0,0,79651080,8386495,88037575,0,0,72870985,15166590,88037575,
2020-02-10,3510,3635,3490,3590,117205,1.9886363636363635,2146,26.99,1.67,133,0.97,35,0,-462,-16225,16687,0,0,0,96836,20369,117205,0,462,113061,3682,117205,0,-1663200,-57612110,59275310,0,0,0,345868855,72414920,418283775,0,1663200,403480965,13139610,418283775,
2020-02-11,3590,3620,3535,3570,51710,-0.5571030640668524,2146,26.84,1.66,133,0.98,35,0,1383,-626,-757,0,0,1383,46525,3802,51710,0,0,47151,4559,51710,0,4971640,-2243950,-2727690,0,0,4971640,165915075,13535870,184422585,0,0,168159025,16263560,184422585,
2020-02-12,3545,3610,3505,3575,68264,0.1400560224089636,2146,26.88,1.67,133,0.98,35,0,7069,2718,-9787,0,0,7069,57141,4054,68264,0,0,54423,13841,68264,0,25327385,9556250,-34883635,0,0,25327385,203862250,14393610,243583245,0,0,194306000,49277245,243583245,
2020-02-13,3600,3645,3470,3520,92917,-1.5384615384615385,2146,26.47,1.64,133,0.99,35,0,3150,-12140,8990,0,0,3150,70483,19284,92917,0,0,82623,10294,92917,0,11319250,-42967775,31648525,0,0,11319250,247898495,68035800,327253545,0,0,290866270,36387275,327253545,
2020-02-14,3520,3535,3440,3500,90167,-0.5681818181818182,2146,26.32,1.63,133,1.0,35,0,0,18062,-18062,0,0,0,85991,4176,90167,0,0,67929,22238,90167,0,0,62854905,-62854905,0,0,0,300510450,14482535,314992985,0,0,237655545,77337440,314992985,
2020-02-17,3480,3530,3445,3450,39520,-1.4285714285714286,2146,25.94,1.61,133,1.01,35,0,0,588,-588,0,0,0,34319,5201,39520,0,0,33731,5789,39520,0,0,2037690,-2037690,0,0,0,119000710,18067660,137068370,0,0,116963020,20105350,137068370,
2020-02-18,3480,3480,3355,3430,33852,-0.5797101449275363,2146,25.79,1.6,133,1.02,35,0,0,8861,-8861,0,0,0,30113,3739,33852,0,0,21252,12600,33852,0,0,30292920,-30292920,0,0,0,102322965,12687710,115010675,0,0,72030045,42980630,115010675,
2020-02-19,3435,3530,3420,3480,66049,1.4577259475218658,2146,26.17,1.62,133,1.01,35,0,850,10951,-11801,0,0,850,60205,4994,66049,0,0,49254,16795,66049,0,2970195,38094400,-41064595,0,0,2970195,209581185,17304630,229856010,0,0,171486785,58369225,229856010,
2020-02-20,3480,3500,3375,3385,35078,-2.7298850574712645,2146,25.45,1.58,133,1.03,35,0,1213,4066,-5279,0,0,1213,30264,3601,35078,0,0,26198,8880,35078,0,4213340,13962655,-18175995,0,0,4213340,103734540,12373395,120321275,0,0,89771885,30549390,120321275,
2020-02-21,3400,3400,3280,3370,29588,-0.4431314623338257,2146,25.34,1.57,133,1.04,35,0,0,1841,-1841,0,0,0,23947,5641,29588,0,0,22106,7482,29588,0,0,6374185,-6374185,0,0,0,79786380,18675560,98461940,0,0,73412195,25049745,98461940,
2020-02-24,3470,3535,3160,3160,549879,-6.231454005934718,2146,23.76,1.47,133,1.11,35,3061,-2000,65625,-66686,0,3061,0,503238,43580,549879,0,2000,437613,110266,549879,9991890,-6427730,228632910,-232197070,0,9991890,0,1721983845,146686485,1878662220,0,6427730,1493350935,378883555,1878662220,
2020-02-25,3125,3340,2935,3200,189939,1.2658227848101267,2146,24.06,1.49,133,1.09,35,3273,0,-19928,16655,0,3273,0,142736,43930,189939,0,0,162664,27275,189939,9996390,0,-60396245,50399855,0,9996390,0,451805180,137585655,599387225,0,0,512201425,87185800,599387225,
2020-02-26,3180,3335,3095,3200,84034,0.0,2146,24.06,1.49,133,1.09,35,-8666,0,17737,-9071,0,0,0,74284,9750,84034,8666,0,56547,18821,84034,-27666265,0,57814255,-30147990,0,0,0,240175700,31222900,271398600,27666265,0,182361445,61370890,271398600,
2020-02-27,3190,3260,3135,3190,38540,-0.3125,2146,23.98,1.49,133,1.1,35,-475,0,1953,-1478,0,0,0,35780,2760,38540,475,0,33827,4238,38540,-1534100,0,6249905,-4715805,0,0,0,114196740,8839255,123035995,1534100,0,107946835,13555060,123035995,
2020-02-28,3130,3270,2820,2870,166536,-10.031347962382444,2146,21.58,1.34,133,1.22,35,0,0,-16947,16947,0,0,0,135506,31030,166536,0,0,152453,14083,166536,0,0,-49733110,49733110,0,0,0,398274610,92395835,490670445,0,0,448007720,42662725,490670445,
2020-03-02,2830,2955,2810,2875,98846,0.17421602787456447,2146,21.62,1.34,133,1.22,35,-1000,100,-24705,25605,0,0,100,67649,31097,98846,1000,0,92354,5492,98846,-2885000,289500,-70928825,73524325,0,0,289500,194335080,89354555,283979135,2885000,0,265263905,15830230,283979135,
2020-03-03,2930,2970,2865,2900,76062,0.8695652173913043,2146,21.8,1.35,133,1.21,35,0,7021,-5741,-1280,0,0,7021,60614,8427,76062,0,0,66355,9707,76062,0,20468850,-16609005,-3859845,0,0,20468850,176616625,24555630,221641105,0,0,193225630,28415475,221641105,
2020-03-04,2900,3020,2870,2980,27626,2.7586206896551726,2146,22.41,1.39,133,1.17,35,0,250,-4299,4049,0,0,250,21133,6243,27626,0,0,25432,2194,27626,0,742310,-12767560,12025250,0,0,742310,62537495,18460955,81740760,0,0,75305055,6435705,81740760,
2020-03-05,3050,3050,2950,2985,64384,0.16778523489932887,2146,22.44,1.39,133,1.17,35,-7051,0,6844,207,0,0,0,53923,10461,64384,7051,0,47079,10254,64384,-21036930,0,20296540,740390,0,0,0,161228760,31478470,192707230,21036930,0,140932220,30738080,192707230,
2020-03-06,2965,3000,2870,2945,50607,-1.340033500837521,2146,22.14,1.37,133,1.19,35,-3746,361,5890,-2505,0,0,361,45554,4692,50607,3746,0,39664,7197,50607,-10831380,1048085,17315815,-7532520,0,0,1048085,132610775,13615720,147274580,10831380,0,115294960,21148240,147274580,
2020-03-09,2895,2895,2620,2670,187653,-9.337860780984721,2146,20.08,1.24,133,1.31,35,-5733,163,2624,2946,0,0,1000,155685,30968,187653,5733,837,153061,28022,187653,-15675020,372215,8784780,6518025,0,0,2720000,422944240,83633185,509297425,15675020,2347785,414159460,77115160,509297425,
2020-03-10,2650,2735,2580,2715,77421,1.6853932584269662,2146,20.41,1.27,133,1.29,35,0,100,5848,-5948,0,0,100,71188,6133,77421,0,0,65340,12081,77421,0,266500,15391555,-15658055,0,0,266500,187191510,16131765,203589775,0,0,171799955,31789820,203589775,
2020-03-11,2725,2800,2490,2595,198556,-4.41988950276243,2146,19.51,1.21,133,1.35,35,-4719,1002,-341,4058,0,0,1002,170208,27346,198556,4719,0,170549,23288,198556,-12223960,2535475,215860,9472625,0,0,2535475,440683155,70051260,513269890,12223960,0,440467295,60578635,513269890,
2020-03-12,2570,2640,2485,2595,105592,0.0,2146,19.51,1.21,133,1.35,35,0,3301,9735,-13036,0,0,3301,88233,14058,105592,0,0,78498,27094,105592,0,8566070,24625760,-33191830,0,0,8566070,226004085,36137045,270707200,0,0,201378325,69328875,270707200,
2020-03-13,2400,2475,2150,2300,187133,-11.368015414258188,2146,17.29,1.07,133,1.52,35,-9467,16855,16889,-24277,0,0,16855,144315,25963,187133,9467,0,127426,50240,187133,-21353770,37666185,39237605,-55550020,0,0,37666185,330080640,58856470,426603295,21353770,0,290843035,114406490,426603295,
2020-03-16,2230,2420,2225,2295,53632,-0.21739130434782608,2146,17.26,1.07,133,1.53,35,-1135,1511,3154,-3530,0,3,2475,45588,5566,53632,1138,964,42434,9096,53632,-2712775,3512755,7573270,-8373250,0,7045,5778935,105577555,12898920,124262455,2719820,2266180,98004285,21272170,124262455,
2020-03-17,1960,2380,1960,2380,81235,3.7037037037037033,2146,17.89,1.11,133,1.47,35,0,11386,-8445,-2941,0,0,11386,56580,13269,81235,0,0,65025,16210,81235,0,25316740,-18535945,-6780795,0,0,25316740,125413985,29197890,179928615,0,0,143949930,35978685,179928615,
2020-03-18,2410,2500,2310,2375,61477,-0.21008403361344538,2146,17.86,1.11,133,1.47,35,0,0,3680,-3680,0,0,0,50835,10642,61477,0,0,47155,14322,61477,0,0,8681155,-8681155,0,0,0,121539515,25401915,146941430,0,0,112858360,34083070,146941430,
2020-03-19,2375,2465,1795,1800,121824,-24.210526315789473,2146,13.53,0.84,133,1.94,35,-1276,13964,-13841,1153,0,0,13964,91462,16398,121824,1276,0,105303,15245,121824,-3089425,32389685,-31876185,2575925,0,0,32389685,187348745,35930080,255668510,3089425,0,219224930,33354155,255668510,
2020-03-20,1800,1970,1800,1920,115426,6.666666666666667,2146,14.44,0.89,133,1.82,35,-3850,11260,-11231,3821,0,0,11260,92914,11252,115426,3850,0,104145,7431,115426,-7103250,21183045,-20867495,6787700,0,0,21183045,174844030,20850050,216877125,7103250,0,195711525,14062350,216877125,
2020-03-23,1710,1760,1625,1700,160364,-11.458333333333332,2146,12.78,0.79,133,2.06,35,0,3200,-3082,-118,0,0,3200,144427,12737,160364,0,0,147509,12855,160364,0,5400515,-5189235,-211280,0,0,5400515,241682420,21405790,268488725,0,0,246871655,21617070,268488725,
2020-03-24,1715,1790,1685,1785,235628,5.0,2146,13.42,0.83,133,1.96,35,-3876,2872,1363,-359,0,0,2872,222443,10313,235628,3876,0,221080,10672,235628,-6753535,5005610,2457200,-709275,0,0,5005610,382846710,17783260,405635580,6753535,0,380389510,18492535,405635580,
2020-03-25,1805,1945,1785,1925,216559,7.8431372549019605,2146,14.47,0.9,133,1.82,35,0,0,4024,-4024,0,0,0,193653,22906,216559,0,0,189629,26930,216559,0,0,8187545,-8187545,0,0,0,357913100,42086040,399999140,0,0,349725555,50273585,399999140,
2020-03-26,1965,2025,1915,1940,110395,0.7792207792207793,2146,14.59,0.9,133,1.8,35,0,0,-5404,5404,0,0,0,94421,15974,110395,0,0,99825,10570,110395,0,0,-10407645,10407645,0,0,0,186957100,31190740,218147840,0,0,197364745,20783095,218147840,
2020-03-27,2070,2100,1900,1990,104117,2.5773195876288657,2146,14.96,0.93,133,1.76,35,0,0,-3715,3715,0,0,0,90060,14057,104117,0,0,93775,10342,104117,0,0,-7169345,7169345,0,0,0,181004905,27871740,208876645,0,0,188174250,20702395,208876645,
2020-03-30,1890,2055,1890,2040,78297,2.512562814070352,2146,15.34,0.95,133,1.72,35,0,0,6597,-6597,0,0,0,66752,11545,78297,0,0,60155,18142,78297,0,0,13249695,-13249695,0,0,0,133386980,22997670,156384650,0,0,120137285,36247365,156384650,
2020-03-31,2125,2650,2125,2650,503105,29.901960784313726,2146,19.92,1.23,133,1.32,35,0,-2396,22558,-20162,0,11320,0,478339,13446,503105,11320,2396,455781,33608,503105,0,-6189450,54114415,-47924965,0,29998000,0,1236764905,30947260,1297710165,29998000,6189450,1182650490,78872225,1297710165,
2020-04-01,2860,3050,2500,2555,1305417,-3.5849056603773586,2146,19.21,1.19,133,1.37,35,0,-245,7808,-7563,0,0,755,1222076,82586,1305417,0,1000,1214268,90149,1305417,0,-805150,20990495,-20185345,0,0,2054850,3400381430,227762590,3630198870,0,2860000,3379390935,247947935,3630198870,
2020-04-02,2630,2650,2385,2610,217833,2.152641878669276,2146,19.62,1.22,133,1.34,35,0,4700,-11944,7244,0,0,4700,184357,28776,217833,0,0,196301,21532,217833,0,12010650,-28557195,16546545,0,0,12010650,471150945,71670095,554831690,0,0,499708140,55123550,554831690,
2020-04-03,2615,2875,2550,2680,506997,2.681992337164751,2146,20.15,1.25,133,1.31,35,0,581,2295,-2876,0,0,581,472195,34221,506997,0,0,469900,37097,506997,0,1535820,7454310,-8990130,0,0,1535820,1289129250,92769005,1383434075,0,0,1281674940,101759135,1383434075,
2020-04-06,2730,2805,2650,2770,267267,3.3582089552238807,2146,20.83,1.29,133,1.26,35,2913,9390,-25017,12714,0,2913,9530,230296,24528,267267,0,140,255313,11814,267267,8064960,25422415,-67937045,34449670,0,8064960,25811615,629425580,66428155,729730310,0,389200,697362625,31978485,729730310,
2020-04-07,2805,2870,2635,2720,340809,-1.8050541516245486,2146,20.45,1.27,133,1.29,35,-2913,4956,10308,-12351,0,0,4957,308186,27666,340809,2913,1,297878,40017,340809,-8186725,13760750,28868085,-34442110,0,0,13763550,852050590,76225485,942039625,8186725,2800,823182505,110667595,942039625,
2020-04-08,2720,2855,2660,2725,217844,0.1838235294117647,2146,20.49,1.27,133,1.28,35,0,0,-10235,10235,0,0,0,186302,31542,217844,0,0,196537,21307,217844,0,0,-27401840,27401840,0,0,0,516209410,86580285,602789695,0,0,543611250,59178445,602789695,
2020-04-09,2890,3075,2870,3005,989018,10.275229357798166,2146,22.59,1.4,133,1.16,35,0,-38766,67748,-28982,0,0,1942,895840,91236,989018,0,40708,828092,120218,989018,0,-115938125,204096815,-88158690,0,0,5755010,2674938200,271536190,2952229400,0,121693135,2470841385,359694880,2952229400,
2020-04-10,3150,3350,3040,3195,887296,6.322795341098169,2146,24.02,1.49,133,1.1,35,15000,4142,-35696,16554,0,15000,5780,744237,122279,887296,0,1638,779933,105725,887296,47717405,13292620,-111257500,50247475,0,47717405,18452320,2367881340,387487510,2821538575,0,5159700,2479138840,337240035,2821538575,
2020-04-13,3200,3430,3040,3245,445808,1.5649452269170578,2146,24.4,1.51,133,1.08,35,40090,6695,-68935,22150,0,40090,7902,326888,70928,445808,0,1207,395823,48778,445808,132077685,21783495,-224941480,71080300,0,132077685,25676255,1055633945,228239240,1441627125,0,3892760,1280575425,157158940,1441627125,
2020-04-14,3245,3340,3135,3135,280880,-3.389830508474576,2146,23.57,1.46,133,1.12,35,10000,-2300,10632,-18332,0,10000,2700,247265,20915,280880,0,5000,236633,39247,280880,31689410,-7290770,36926600,-61325240,0,31689410,8687500,797971225,67194515,905542650,0,15978270,761044625,128519755,905542650,
2020-04-16,3130,3295,3010,3255,227288,3.827751196172249,2146,24.47,1.52,133,1.08,35,0,17888,-28939,11051,0,0,17888,170857,38543,227288,0,0,199796,27492,227288,0,57308930,-92835930,35527000,0,0,57308930,546591490,123767065,727667485,0,0,639427420,88240065,727667485,
2020-04-17,3320,3350,3145,3330,231866,2.3041474654377883,2146,25.04,1.55,133,1.05,35,0,16631,-4421,-12210,0,0,16631,193576,21659,231866,0,0,197997,33869,231866,0,54921290,-15259965,-39661325,0,0,54921290,630406135,70144340,755471765,0,0,645666100,109805665,755471765,
