회사,구분,점수
피엔티엠에스,우상향_20,15
피엔티엠에스,우상향_60,25
피엔티엠에스,합계,85
HB인베스트먼트,골크_단중,0
HB인베스트먼트,골크_단장,0
HB인베스트먼트,골크_중장,0
HB인베스트먼트,우상향_5,0
HB인베스트먼트,우상향_20,0
HB인베스트먼트,우상향_60,0
HB인베스트먼트,합계,0
헝셩그룹,골크_단중,15
헝셩그룹,골크_단장,15
헝셩그룹,골크_중장,15
헝셩그룹,우상향_5,15
헝셩그룹,우상향_20,15
헝셩그룹,우상향_60,0
헝셩그룹,합계,75
원바이오젠,골크_단중,15
원바이오젠,골크_단장,15
원바이오젠,골크_중장,15
원바이오젠,우상향_5,15
원바이오젠,우상향_20,15
원바이오젠,우상향_60,0
원바이오젠,합계,75
비비씨,골크_단중,0
비비씨,골크_단장,0
비비씨,골크_중장,0
비비씨,우상향_5,0
비비씨,우상향_20,0
비비씨,우상향_60,0
비비씨,합계,0
RF머트리얼즈,골크_단중,0
RF머트리얼즈,골크_단장,15
RF머트리얼즈,골크_중장,15
RF머트리얼즈,우상향_5,0
RF머트리얼즈,우상향_20,0
RF머트리얼즈,우상향_60,0
RF머트리얼즈,합계,30
케이씨티,골크_단중,15
케이씨티,골크_단장,15
케이씨티,골크_중장,15
케이씨티,우상향_5,15
케이씨티,우상향_20,15
케이씨티,우상향_60,25
케이씨티,합계,100
소니드,골크_단중,0
소니드,골크_단장,0
소니드,골크_중장,15
소니드,우상향_5,0
소니드,우상향_20,0
소니드,우상향_60,0
소니드,합계,15
핸즈코퍼레이션,골크_단중,0
핸즈코퍼레이션,골크_단장,0
핸즈코퍼레이션,골크_중장,0
핸즈코퍼레이션,우상향_5,0
핸즈코퍼레이션,우상향_20,0
핸즈코퍼레이션,우상향_60,0
핸즈코퍼레이션,합계,0
엠젠솔루션,골크_단중,0
엠젠솔루션,골크_단장,0
엠젠솔루션,골크_중장,0
엠젠솔루션,우상향_5,0
엠젠솔루션,우상향_20,0
엠젠솔루션,우상향_60,0
엠젠솔루션,합계,0
삼일씨엔에스,골크_단중,0
삼일씨엔에스,골크_단장,0
삼일씨엔에스,골크_중장,0
삼일씨엔에스,우상향_5,0
삼일씨엔에스,우상향_20,0
삼일씨엔에스,우상향_60,0
삼일씨엔에스,합계,0
에스에이티,골크_단중,0
에스에이티,골크_단장,0
에스에이티,골크_중장,15
에스에이티,우상향_5,15
에스에이티,우상향_20,0
에스에이티,우상향_60,0
에스에이티,합계,30
대창스틸,골크_단중,15
대창스틸,골크_단장,15
대창스틸,골크_중장,15
대창스틸,우상향_5,0
대창스틸,우상향_20,15
대창스틸,우상향_60,25
대창스틸,합계,85
에프엔씨엔터,골크_단중,0
에프엔씨엔터,골크_단장,0
에프엔씨엔터,골크_중장,0
에프엔씨엔터,우상향_5,0
에프엔씨엔터,우상향_20,0
에프엔씨엔터,우상향_60,0
에프엔씨엔터,합계,0
SGC E&C,골크_단중,0
SGC E&C,골크_단장,0
SGC E&C,골크_중장,0
SGC E&C,우상향_5,0
SGC E&C,우상향_20,0
SGC E&C,우상향_60,0
SGC E&C,합계,0
디케이앤디,골크_단중,0
디케이앤디,골크_단장,0
디케이앤디,골크_중장,0
디케이앤디,우상향_5,0
디케이앤디,우상향_20,0
디케이앤디,우상향_60,0
디케이앤디,합계,0
멕아이씨에스,골크_단중,0
멕아이씨에스,골크_단장,0
멕아이씨에스,골크_중장,0
멕아이씨에스,우상향_5,15
멕아이씨에스,우상향_20,0
멕아이씨에스,우상향_60,0
멕아이씨에스,합계,15
NHN벅스,골크_단중,0
NHN벅스,골크_단장,15
NHN벅스,골크_중장,15
NHN벅스,우상향_5,0
NHN벅스,우상향_20,15
NHN벅스,우상향_60,0
NHN벅스,합계,45
코스텍시스,골크_단중,15
코스텍시스,골크_단장,15
코스텍시스,골크_중장,15
코스텍시스,우상향_5,15
코스텍시스,우상향_20,15
코스텍시스,우상향_60,25
코스텍시스,합계,100
비투엔,골크_단중,15
비투엔,골크_단장,15
비투엔,골크_중장,0
비투엔,우상향_5,0
비투엔,우상향_20,15
비투엔,우상향_60,0
비투엔,합계,45
영림원소프트랩,골크_단중,0
영림원소프트랩,골크_단장,0
영림원소프트랩,골크_중장,0
영림원소프트랩,우상향_5,0
영림원소프트랩,우상향_20,0
영림원소프트랩,우상향_60,0
영림원소프트랩,합계,0
애머릿지,골크_단중,0
애머릿지,골크_단장,0
애머릿지,골크_중장,15
애머릿지,우상향_5,0
애머릿지,우상향_20,0
애머릿지,우상향_60,25
애머릿지,합계,40
아센디오,골크_단중,15
아센디오,골크_단장,15
아센디오,골크_중장,15
아센디오,우상향_5,15
아센디오,우상향_20,15
아센디오,우상향_60,25
아센디오,합계,100
영흥,골크_단중,0
영흥,골크_단장,0
영흥,골크_중장,0
영흥,우상향_5,15
영흥,우상향_20,0
영흥,우상향_60,0
영흥,합계,15
씨유메디칼,골크_단중,0
씨유메디칼,골크_단장,0
씨유메디칼,골크_중장,0
씨유메디칼,우상향_5,0
씨유메디칼,우상향_20,0
씨유메디칼,우상향_60,0
씨유메디칼,합계,0
대원화성,골크_단중,0
대원화성,골크_단장,15
대원화성,골크_중장,15
대원화성,우상향_5,0
대원화성,우상향_20,15
대원화성,우상향_60,25
대원화성,합계,70
네이블,골크_단중,15
네이블,골크_단장,15
네이블,골크_중장,15
네이블,우상향_5,15
네이블,우상향_20,15
네이블,우상향_60,25
네이블,합계,100
핑거스토리,골크_단중,0
핑거스토리,골크_단장,15
핑거스토리,골크_중장,15
핑거스토리,우상향_5,0
핑거스토리,우상향_20,0
핑거스토리,우상향_60,25
핑거스토리,합계,55
와이엠,골크_단중,15
와이엠,골크_단장,15
와이엠,골크_중장,15
와이엠,우상향_5,15
와이엠,우상향_20,15
와이엠,우상향_60,25
와이엠,합계,100
KBG,골크_단중,15
KBG,골크_단장,15
KBG,골크_중장,15
KBG,우상향_5,15
KBG,우상향_20,15
KBG,우상향_60,25
KBG,합계,100
피델릭스,골크_단중,15
피델릭스,골크_단장,15
피델릭스,골크_중장,15
피델릭스,우상향_5,15
피델릭스,우상향_20,15
피델릭스,우상향_60,25
피델릭스,합계,100
제주맥주,골크_단중,0
제주맥주,골크_단장,0
제주맥주,골크_중장,0
제주맥주,우상향_5,15
제주맥주,우상향_20,15
제주맥주,우상향_60,25
제주맥주,합계,55
YW,골크_단중,15
YW,골크_단장,15
YW,골크_중장,15
YW,우상향_5,0
YW,우상향_20,15
YW,우상향_60,25
YW,합계,85
우진플라임,골크_단중,15
우진플라임,골크_단장,15
우진플라임,골크_중장,15
우진플라임,우상향_5,0
우진플라임,우상향_20,15
우진플라임,우상향_60,25
우진플라임,합계,85
쌍용정보통신,골크_단중,0
쌍용정보통신,골크_단장,0
쌍용정보통신,골크_중장,0
쌍용정보통신,우상향_5,15
쌍용정보통신,우상향_20,0
쌍용정보통신,우상향_60,0
쌍용정보통신,합계,15
아이크래프트,골크_단중,0
아이크래프트,골크_단장,0
아이크래프트,골크_중장,0
아이크래프트,우상향_5,0
아이크래프트,우상향_20,0
아이크래프트,우상향_60,0
아이크래프트,합계,0
비씨월드제약,골크_단중,0
비씨월드제약,골크_단장,0
비씨월드제약,골크_중장,0
비씨월드제약,우상향_5,0
비씨월드제약,우상향_20,0
비씨월드제약,우상향_60,0
비씨월드제약,합계,0
서연탑메탈,골크_단중,15
서연탑메탈,골크_단장,0
서연탑메탈,골크_중장,0
서연탑메탈,우상향_5,15
서연탑메탈,우상향_20,15
서연탑메탈,우상향_60,0
서연탑메탈,합계,45
썸에이지,골크_단중,15
썸에이지,골크_단장,15
썸에이지,골크_중장,15
썸에이지,우상향_5,0
썸에이지,우상향_20,15
썸에이지,우상향_60,25
썸에이지,합계,85
대성파인텍,골크_단중,15
대성파인텍,골크_단장,15
대성파인텍,골크_중장,15
대성파인텍,우상향_5,0
대성파인텍,우상향_20,15
대성파인텍,우상향_60,0
대성파인텍,합계,60
브레인즈컴퍼니,골크_단중,0
브레인즈컴퍼니,골크_단장,0
브레인즈컴퍼니,골크_중장,0
브레인즈컴퍼니,우상향_5,15
브레인즈컴퍼니,우상향_20,0
브레인즈컴퍼니,우상향_60,0
브레인즈컴퍼니,합계,15
힘스,골크_단중,15
힘스,골크_단장,15
힘스,골크_중장,15
힘스,우상향_5,0
힘스,우상향_20,15
힘스,우상향_60,25
힘스,합계,85
배럴,골크_단중,0
배럴,골크_단장,0
배럴,골크_중장,0
배럴,우상향_5,0
배럴,우상향_20,0
배럴,우상향_60,0
배럴,합계,0
포인트모바일,골크_단중,15
포인트모바일,골크_단장,15
포인트모바일,골크_중장,0
포인트모바일,우상향_5,15
포인트모바일,우상향_20,15
포인트모바일,우상향_60,0
포인트모바일,합계,60
포메탈,골크_단중,15
포메탈,골크_단장,15
포메탈,골크_중장,15
포메탈,우상향_5,0
포메탈,우상향_20,0
포메탈,우상향_60,0
포메탈,합계,45
알티캐스트,골크_단중,15
알티캐스트,골크_단장,0
알티캐스트,골크_중장,0
알티캐스트,우상향_5,15
알티캐스트,우상향_20,0
알티캐스트,우상향_60,0
알티캐스트,합계,30
씨큐브,골크_단중,0
씨큐브,골크_단장,15
씨큐브,골크_중장,15
씨큐브,우상향_5,0
씨큐브,우상향_20,0
씨큐브,우상향_60,0
씨큐브,합계,30
남성,골크_단중,15
남성,골크_단장,15
남성,골크_중장,15
남성,우상향_5,15
남성,우상향_20,15
남성,우상향_60,25
남성,합계,100
자비스,골크_단중,0
자비스,골크_단장,0
자비스,골크_중장,0
자비스,우상향_5,0
자비스,우상향_20,0
자비스,우상향_60,0
자비스,합계,0
폴라리스우노,골크_단중,0
폴라리스우노,골크_단장,0
폴라리스우노,골크_중장,0
폴라리스우노,우상향_5,15
폴라리스우노,우상향_20,0
폴라리스우노,우상향_60,0
폴라리스우노,합계,15
핌스,골크_단중,15
핌스,골크_단장,15
핌스,골크_중장,15
핌스,우상향_5,15
핌스,우상향_20,15
핌스,우상향_60,25
핌스,합계,100
플랜티넷,골크_단중,15
플랜티넷,골크_단장,0
플랜티넷,골크_중장,0
플랜티넷,우상향_5,15
플랜티넷,우상향_20,15
플랜티넷,우상향_60,0
플랜티넷,합계,45
TS인베스트먼트,골크_단중,15
TS인베스트먼트,골크_단장,15
TS인베스트먼트,골크_중장,15
TS인베스트먼트,우상향_5,15
TS인베스트먼트,우상향_20,15
TS인베스트먼트,우상향_60,25
TS인베스트먼트,합계,100
이루온,골크_단중,0
이루온,골크_단장,15
이루온,골크_중장,15
이루온,우상향_5,0
이루온,우상향_20,15
이루온,우상향_60,25
이루온,합계,70
피씨디렉트,골크_단중,15
피씨디렉트,골크_단장,15
피씨디렉트,골크_중장,15
피씨디렉트,우상향_5,15
피씨디렉트,우상향_20,15
피씨디렉트,우상향_60,25
피씨디렉트,합계,100
MH에탄올,골크_단중,0
MH에탄올,골크_단장,0
MH에탄올,골크_중장,0
MH에탄올,우상향_5,0
MH에탄올,우상향_20,0
MH에탄올,우상향_60,0
MH에탄올,합계,0
마이크로투나노,골크_단중,15
마이크로투나노,골크_단장,15
마이크로투나노,골크_중장,15
마이크로투나노,우상향_5,0
마이크로투나노,우상향_20,15
마이크로투나노,우상향_60,25
마이크로투나노,합계,85
케이쓰리아이,골크_단중,15
케이쓰리아이,골크_단장,15
케이쓰리아이,골크_중장,15
케이쓰리아이,우상향_5,0
케이쓰리아이,우상향_20,15
케이쓰리아이,우상향_60,25
케이쓰리아이,합계,85
동일기연,골크_단중,0
동일기연,골크_단장,0
동일기연,골크_중장,0
동일기연,우상향_5,0
동일기연,우상향_20,0
동일기연,우상향_60,0
동일기연,합계,0
테크엘,골크_단중,0
테크엘,골크_단장,0
테크엘,골크_중장,0
테크엘,우상향_5,0
테크엘,우상향_20,0
테크엘,우상향_60,0
테크엘,합계,0
케이엠,골크_단중,15
케이엠,골크_단장,15
케이엠,골크_중장,15
케이엠,우상향_5,15
케이엠,우상향_20,15
케이엠,우상향_60,25
케이엠,합계,100
넥스트아이,골크_단중,0
넥스트아이,골크_단장,0
넥스트아이,골크_중장,0
넥스트아이,우상향_5,0
넥스트아이,우상향_20,0
넥스트아이,우상향_60,0
넥스트아이,합계,0
아이윈플러스,골크_단중,0
아이윈플러스,골크_단장,0
아이윈플러스,골크_중장,15
아이윈플러스,우상향_5,0
아이윈플러스,우상향_20,0
아이윈플러스,우상향_60,0
아이윈플러스,합계,15
휴맥스홀딩스,골크_단중,0
휴맥스홀딩스,골크_단장,0
휴맥스홀딩스,골크_중장,0
휴맥스홀딩스,우상향_5,15
휴맥스홀딩스,우상향_20,0
휴맥스홀딩스,우상향_60,0
휴맥스홀딩스,합계,15
에스지헬스케어,골크_단중,0
에스지헬스케어,골크_단장,0
에스지헬스케어,골크_중장,0
에스지헬스케어,우상향_5,15
에스지헬스케어,우상향_20,0
에스지헬스케어,우상향_60,0
에스지헬스케어,합계,15
모나미,골크_단중,15
모나미,골크_단장,15
모나미,골크_중장,15
모나미,우상향_5,15
모나미,우상향_20,15
모나미,우상향_60,25
모나미,합계,100
TPC,골크_단중,15
TPC,골크_단장,15
TPC,골크_중장,0
TPC,우상향_5,0
TPC,우상향_20,15
TPC,우상향_60,0
TPC,합계,45
모아텍,골크_단중,15
모아텍,골크_단장,15
모아텍,골크_중장,15
모아텍,우상향_5,15
모아텍,우상향_20,15
모아텍,우상향_60,25
모아텍,합계,100
서울제약,골크_단중,0
서울제약,골크_단장,15
서울제약,골크_중장,15
서울제약,우상향_5,0
서울제약,우상향_20,15
서울제약,우상향_60,0
서울제약,합계,45
대신정보통신,골크_단중,15
대신정보통신,골크_단장,15
대신정보통신,골크_중장,15
대신정보통신,우상향_5,0
대신정보통신,우상향_20,15
대신정보통신,우상향_60,25
대신정보통신,합계,85
위세아이텍,골크_단중,15
위세아이텍,골크_단장,0
위세아이텍,골크_중장,0
위세아이텍,우상향_5,15
위세아이텍,우상향_20,0
위세아이텍,우상향_60,0
위세아이텍,합계,30
오브젠,골크_단중,15
오브젠,골크_단장,15
오브젠,골크_중장,15
오브젠,우상향_5,0
오브젠,우상향_20,15
오브젠,우상향_60,25
오브젠,합계,85
지니틱스,골크_단중,15
지니틱스,골크_단장,15
지니틱스,골크_중장,15
지니틱스,우상향_5,0
지니틱스,우상향_20,15
지니틱스,우상향_60,25
지니틱스,합계,85
형지I&C,골크_단중,0
형지I&C,골크_단장,0
형지I&C,골크_중장,15
형지I&C,우상향_5,0
형지I&C,우상향_20,15
형지I&C,우상향_60,25
형지I&C,합계,55
맥스트,골크_단중,15
맥스트,골크_단장,15
맥스트,골크_중장,15
맥스트,우상향_5,15
맥스트,우상향_20,0
맥스트,우상향_60,25
맥스트,합계,85
엔텔스,골크_단중,15
엔텔스,골크_단장,15
엔텔스,골크_중장,15
엔텔스,우상향_5,15
엔텔스,우상향_20,15
엔텔스,우상향_60,25
엔텔스,합계,100
시큐브,골크_단중,0
시큐브,골크_단장,15
시큐브,골크_중장,15
시큐브,우상향_5,0
시큐브,우상향_20,15
시큐브,우상향_60,25
시큐브,합계,70
비스토스,골크_단중,0
비스토스,골크_단장,15
비스토스,골크_중장,15
비스토스,우상향_5,15
비스토스,우상향_20,0
비스토스,우상향_60,25
비스토스,합계,70
나라셀라,골크_단중,15
나라셀라,골크_단장,15
나라셀라,골크_중장,15
나라셀라,우상향_5,15
나라셀라,우상향_20,15
나라셀라,우상향_60,25
나라셀라,합계,100
에코캡,골크_단중,0
에코캡,골크_단장,15
에코캡,골크_중장,15
에코캡,우상향_5,0
에코캡,우상향_20,0
에코캡,우상향_60,25
에코캡,합계,55
파버나인,골크_단중,15
파버나인,골크_단장,15
파버나인,골크_중장,15
파버나인,우상향_5,0
파버나인,우상향_20,15
파버나인,우상향_60,25
파버나인,합계,85
체리부로,골크_단중,15
체리부로,골크_단장,0
체리부로,골크_중장,0
체리부로,우상향_5,0
체리부로,우상향_20,0
체리부로,우상향_60,0
체리부로,합계,15
서전기전,골크_단중,15
서전기전,골크_단장,15
서전기전,골크_중장,15
서전기전,우상향_5,0
서전기전,우상향_20,15
서전기전,우상향_60,25
서전기전,합계,85
나래나노텍,골크_단중,15
나래나노텍,골크_단장,15
나래나노텍,골크_중장,0
나래나노텍,우상향_5,0
나래나노텍,우상향_20,15
나래나노텍,우상향_60,25
나래나노텍,합계,70
CS,골크_단중,15
CS,골크_단장,15
CS,골크_중장,15
CS,우상향_5,0
CS,우상향_20,15
CS,우상향_60,25
CS,합계,85
상신전자,골크_단중,15
상신전자,골크_단장,15
상신전자,골크_중장,15
상신전자,우상향_5,15
상신전자,우상향_20,15
상신전자,우상향_60,25
상신전자,합계,100
대림통상,골크_단중,0
대림통상,골크_단장,0
대림통상,골크_중장,15
대림통상,우상향_5,0
대림통상,우상향_20,0
대림통상,우상향_60,0
대림통상,합계,15
한일화학,골크_단중,0
한일화학,골크_단장,15
한일화학,골크_중장,15
한일화학,우상향_5,0
한일화학,우상향_20,15
한일화학,우상향_60,0
한일화학,합계,45
옵티코어,골크_단중,15
옵티코어,골크_단장,15
옵티코어,골크_중장,15
옵티코어,우상향_5,15
옵티코어,우상향_20,15
옵티코어,우상향_60,0
옵티코어,합계,75
유투바이오,골크_단중,0
유투바이오,골크_단장,0
유투바이오,골크_중장,15
유투바이오,우상향_5,0
유투바이오,우상향_20,0
유투바이오,우상향_60,0
유투바이오,합계,15
네오펙트,골크_단중,0
네오펙트,골크_단장,0
네오펙트,골크_중장,15
네오펙트,우상향_5,0
네오펙트,우상향_20,0
네오펙트,우상향_60,0
네오펙트,합계,15
캡스톤파트너스,골크_단중,15
캡스톤파트너스,골크_단장,15
캡스톤파트너스,골크_중장,15
캡스톤파트너스,우상향_5,15
캡스톤파트너스,우상향_20,15
캡스톤파트너스,우상향_60,25
캡스톤파트너스,합계,100
백금T&A,골크_단중,15
백금T&A,골크_단장,0
백금T&A,골크_중장,0
백금T&A,우상향_5,15
백금T&A,우상향_20,15
백금T&A,우상향_60,0
백금T&A,합계,45
디티앤씨,골크_단중,15
디티앤씨,골크_단장,15
디티앤씨,골크_중장,15
디티앤씨,우상향_5,15
디티앤씨,우상향_20,0
디티앤씨,우상향_60,25
디티앤씨,합계,85
에이치와이티씨,골크_단중,15
에이치와이티씨,골크_단장,15
에이치와이티씨,골크_중장,15
에이치와이티씨,우상향_5,15
에이치와이티씨,우상향_20,15
에이치와이티씨,우상향_60,25
에이치와이티씨,합계,100
한국큐빅,골크_단중,0
한국큐빅,골크_단장,0
한국큐빅,골크_중장,0
한국큐빅,우상향_5,0
한국큐빅,우상향_20,0
한국큐빅,우상향_60,0
한국큐빅,합계,0
엠아이큐브솔루션,골크_단중,15
엠아이큐브솔루션,골크_단장,15
엠아이큐브솔루션,골크_중장,15
엠아이큐브솔루션,우상향_5,0
엠아이큐브솔루션,우상향_20,15
엠아이큐브솔루션,우상향_60,25
엠아이큐브솔루션,합계,85
유니드비티플러스,골크_단중,15
유니드비티플러스,골크_단장,15
유니드비티플러스,골크_중장,15
유니드비티플러스,우상향_5,15
유니드비티플러스,우상향_20,15
유니드비티플러스,우상향_60,25
유니드비티플러스,합계,100
이씨에스,골크_단중,15
이씨에스,골크_단장,15
이씨에스,골크_중장,15
이씨에스,우상향_5,0
이씨에스,우상향_20,15
이씨에스,우상향_60,0
이씨에스,합계,60
KC코트렐,골크_단중,15
KC코트렐,골크_단장,0
KC코트렐,골크_중장,0
KC코트렐,우상향_5,15
KC코트렐,우상향_20,0
KC코트렐,우상향_60,0
KC코트렐,합계,30
아이비젼웍스,골크_단중,15
아이비젼웍스,골크_단장,15
아이비젼웍스,골크_중장,15
아이비젼웍스,우상향_5,0
아이비젼웍스,우상향_20,15
아이비젼웍스,우상향_60,25
아이비젼웍스,합계,85
유니온커뮤니티,골크_단중,15
유니온커뮤니티,골크_단장,0
유니온커뮤니티,골크_중장,0
유니온커뮤니티,우상향_5,0
유니온커뮤니티,우상향_20,0
유니온커뮤니티,우상향_60,0
유니온커뮤니티,합계,15
와이즈버즈,골크_단중,15
와이즈버즈,골크_단장,15
와이즈버즈,골크_중장,15
와이즈버즈,우상향_5,15
와이즈버즈,우상향_20,15
와이즈버즈,우상향_60,25
와이즈버즈,합계,100
KB오토시스,골크_단중,15
KB오토시스,골크_단장,15
KB오토시스,골크_중장,15
KB오토시스,우상향_5,15
KB오토시스,우상향_20,15
KB오토시스,우상향_60,25
KB오토시스,합계,100
소프트센,골크_단중,0
소프트센,골크_단장,15
소프트센,골크_중장,15
소프트센,우상향_5,0
소프트센,우상향_20,0
소프트센,우상향_60,25
소프트센,합계,55
체시스,골크_단중,15
체시스,골크_단장,15
체시스,골크_중장,0
체시스,우상향_5,15
체시스,우상향_20,0
체시스,우상향_60,0
체시스,합계,45
아이컴포넌트,골크_단중,15
아이컴포넌트,골크_단장,15
아이컴포넌트,골크_중장,0
아이컴포넌트,우상향_5,15
아이컴포넌트,우상향_20,15
아이컴포넌트,우상향_60,25
아이컴포넌트,합계,85
한세엠케이,골크_단중,15
한세엠케이,골크_단장,15
한세엠케이,골크_중장,15
한세엠케이,우상향_5,15
한세엠케이,우상향_20,15
한세엠케이,우상향_60,25
한세엠케이,합계,100
진영,골크_단중,15
진영,골크_단장,0
진영,골크_중장,0
진영,우상향_5,15
진영,우상향_20,15
진영,우상향_60,0
진영,합계,45
삼보산업,골크_단중,15
삼보산업,골크_단장,0
삼보산업,골크_중장,0
삼보산업,우상향_5,15
삼보산업,우상향_20,0
삼보산업,우상향_60,25
삼보산업,합계,55
한국맥널티,골크_단중,0
한국맥널티,골크_단장,15
한국맥널티,골크_중장,15
한국맥널티,우상향_5,15
한국맥널티,우상향_20,15
한국맥널티,우상향_60,25
한국맥널티,합계,85
이노시뮬레이션,골크_단중,0
이노시뮬레이션,골크_단장,15
이노시뮬레이션,골크_중장,15
이노시뮬레이션,우상향_5,0
이노시뮬레이션,우상향_20,15
이노시뮬레이션,우상향_60,25
이노시뮬레이션,합계,70
신도기연,골크_단중,0
신도기연,골크_단장,15
신도기연,골크_중장,15
신도기연,우상향_5,0
신도기연,우상향_20,15
신도기연,우상향_60,0
신도기연,합계,45
SUN&L,골크_단중,0
SUN&L,골크_단장,0
SUN&L,골크_중장,0
SUN&L,우상향_5,0
SUN&L,우상향_20,0
SUN&L,우상향_60,0
SUN&L,합계,0
삼진,골크_단중,15
삼진,골크_단장,0
삼진,골크_중장,0
삼진,우상향_5,0
삼진,우상향_20,15
삼진,우상향_60,0
삼진,합계,30
아이윈,골크_단중,0
아이윈,골크_단장,0
아이윈,골크_중장,0
아이윈,우상향_5,0
아이윈,우상향_20,0
아이윈,우상향_60,0
아이윈,합계,0
넥스턴바이오,골크_단중,15
넥스턴바이오,골크_단장,15
넥스턴바이오,골크_중장,15
넥스턴바이오,우상향_5,15
넥스턴바이오,우상향_20,15
넥스턴바이오,우상향_60,25
넥스턴바이오,합계,100
제이에스티나,골크_단중,15
제이에스티나,골크_단장,15
제이에스티나,골크_중장,15
제이에스티나,우상향_5,15
제이에스티나,우상향_20,15
제이에스티나,우상향_60,25
제이에스티나,합계,100
그린생명과학,골크_단중,0
그린생명과학,골크_단장,0
그린생명과학,골크_중장,0
그린생명과학,우상향_5,0
그린생명과학,우상향_20,15
그린생명과학,우상향_60,0
그린생명과학,합계,15
에스씨엠생명과학,골크_단중,0
에스씨엠생명과학,골크_단장,15
에스씨엠생명과학,골크_중장,15
에스씨엠생명과학,우상향_5,0
에스씨엠생명과학,우상향_20,15
에스씨엠생명과학,우상향_60,0
에스씨엠생명과학,합계,45
플라즈맵,골크_단중,0
플라즈맵,골크_단장,0
플라즈맵,골크_중장,0
플라즈맵,우상향_5,0
플라즈맵,우상향_20,0
플라즈맵,우상향_60,0
플라즈맵,합계,0
티엔엔터테인먼트,골크_단중,15
티엔엔터테인먼트,골크_단장,15
티엔엔터테인먼트,골크_중장,0
티엔엔터테인먼트,우상향_5,15
티엔엔터테인먼트,우상향_20,15
티엔엔터테인먼트,우상향_60,25
티엔엔터테인먼트,합계,85
프로티아,골크_단중,15
프로티아,골크_단장,0
프로티아,골크_중장,0
프로티아,우상향_5,15
프로티아,우상향_20,0
프로티아,우상향_60,0
프로티아,합계,30
우리이앤엘,골크_단중,15
우리이앤엘,골크_단장,15
우리이앤엘,골크_중장,15
우리이앤엘,우상향_5,0
우리이앤엘,우상향_20,15
우리이앤엘,우상향_60,0
우리이앤엘,합계,60
레이저쎌,골크_단중,0
레이저쎌,골크_단장,15
레이저쎌,골크_중장,15
레이저쎌,우상향_5,0
레이저쎌,우상향_20,0
레이저쎌,우상향_60,0
레이저쎌,합계,30
파인디지털,골크_단중,15
파인디지털,골크_단장,0
파인디지털,골크_중장,0
파인디지털,우상향_5,0
파인디지털,우상향_20,0
파인디지털,우상향_60,0
파인디지털,합계,15
이지트로닉스,골크_단중,0
이지트로닉스,골크_단장,15
이지트로닉스,골크_중장,15
이지트로닉스,우상향_5,0
이지트로닉스,우상향_20,0
이지트로닉스,우상향_60,0
이지트로닉스,합계,30
와토스코리아,골크_단중,15
와토스코리아,골크_단장,15
와토스코리아,골크_중장,15
와토스코리아,우상향_5,15
와토스코리아,우상향_20,15
와토스코리아,우상향_60,25
와토스코리아,합계,100
DH오토리드,골크_단중,0
DH오토리드,골크_단장,15
DH오토리드,골크_중장,15
DH오토리드,우상향_5,0
DH오토리드,우상향_20,0
DH오토리드,우상향_60,25
DH오토리드,합계,55
씨유박스,골크_단중,0
씨유박스,골크_단장,15
씨유박스,골크_중장,15
씨유박스,우상향_5,0
씨유박스,우상향_20,0
씨유박스,우상향_60,25
씨유박스,합계,55
평화홀딩스,골크_단중,15
평화홀딩스,골크_단장,0
평화홀딩스,골크_중장,0
평화홀딩스,우상향_5,15
평화홀딩스,우상향_20,15
평화홀딩스,우상향_60,0
평화홀딩스,합계,45
오디텍,골크_단중,0
오디텍,골크_단장,0
오디텍,골크_중장,0
오디텍,우상향_5,0
오디텍,우상향_20,0
오디텍,우상향_60,0
오디텍,합계,0
엠브레인,골크_단중,0
엠브레인,골크_단장,0
엠브레인,골크_중장,0
엠브레인,우상향_5,0
엠브레인,우상향_20,0
엠브레인,우상향_60,0
엠브레인,합계,0
손오공,골크_단중,15
손오공,골크_단장,15
손오공,골크_중장,15
손오공,우상향_5,15
손오공,우상향_20,15
손오공,우상향_60,25
손오공,합계,100
대성미생물,골크_단중,15
대성미생물,골크_단장,15
대성미생물,골크_중장,15
대성미생물,우상향_5,15
대성미생물,우상향_20,15
대성미생물,우상향_60,25
대성미생물,합계,100
바른손,골크_단중,0
바른손,골크_단장,0
바른손,골크_중장,0
바른손,우상향_5,0
바른손,우상향_20,0
바른손,우상향_60,0
바른손,합계,0
동양파일,골크_단중,0
동양파일,골크_단장,0
동양파일,골크_중장,0
동양파일,우상향_5,0
동양파일,우상향_20,0
동양파일,우상향_60,0
동양파일,합계,0
CBI,골크_단중,15
CBI,골크_단장,15
CBI,골크_중장,15
CBI,우상향_5,15
CBI,우상향_20,15
CBI,우상향_60,25
CBI,합계,100
세화피앤씨,골크_단중,15
세화피앤씨,골크_단장,15
세화피앤씨,골크_중장,0
세화피앤씨,우상향_5,0
세화피앤씨,우상향_20,15
세화피앤씨,우상향_60,0
세화피앤씨,합계,45
스튜디오삼익,골크_단중,15
스튜디오삼익,골크_단장,15
스튜디오삼익,골크_중장,15
스튜디오삼익,우상향_5,0
스튜디오삼익,우상향_20,15
스튜디오삼익,우상향_60,25
스튜디오삼익,합계,85
프리시젼바이오,골크_단중,15
프리시젼바이오,골크_단장,15
프리시젼바이오,골크_중장,15
프리시젼바이오,우상향_5,15
프리시젼바이오,우상향_20,15
프리시젼바이오,우상향_60,25
프리시젼바이오,합계,100
링크드,골크_단중,15
링크드,골크_단장,15
