,Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bol_60,vol_bolin_check,mean_60,std_60,bolin_price_60_3,bolin_price_60_6,bolin_price_60_9,bolin_price_60_12,bolin_earning_60_3,bolin_earning_60_6,bolin_earning_60_9,bolin_earning_60_12,std_level,bolin_check,inverse_hammer,bear_candle,high_246,new_high_check,dec_246_1,Max_Price_20,Max_Return_20,Max_Loss_Price_20,Max_Loss_20,Max_Price_60,Max_Return_60,Max_Loss_Price_60,Max_Loss_60,Max_Price_120,Max_Return_120,Max_Loss_Price_120,Max_Loss_120,Max_Price_240,Max_Return_240,Max_Loss_Price_240,Max_Loss_240,Is_Max_Over_Bolin_60_3,Is_Max_Over_Bolin_60_6,Is_Max_Over_Bolin_60_9,Is_Max_Over_Bolin_60_12,기관순매,법인순매,개인순매,외인순매,기관대금,법인대금,개인대금,외인대금,거래대금,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,pmp_vol_mean_60,pmp_vol_std_60,pmp_vol_bol_60,pmp_vol_bolin_check,pmp_mean_60,pmp_std_60,pmp_bolin_price_60_3,pmp_bolin_earning_60_3,pmp_bolin_price_60_6,pmp_bolin_earning_60_6,pmp_bolin_price_60_9,pmp_bolin_earning_60_9,pmp_bolin_price_60_12,pmp_bolin_earning_60_12,pmp_bolin_check,pmp_high_246,pmp_new_high_check,pmp_Max_Price_60,pmp_Max_Return_20,pmp_Max_Return_60,pmp_Max_Return_120,pmp_Max_Return_240,pmp_Max_Loss_Price_20,pmp_Max_Loss_Price_60,pmp_Max_Loss_Price_120,pmp_Max_Loss_Price_240,pmp_Max_Loss_20,pmp_Max_Loss_60,pmp_Max_Loss_120,pmp_Max_Loss_240,pmp_Is_Max_Over_Bolin_60_3,pmp_Is_Max_Over_Bolin_60_6,pmp_Is_Max_Over_Bolin_60_9,pmp_Is_Max_Over_Bolin_60_12,pmp_dec_246_1,pmp_std_level,pmp_기관순매,pmp_법인순매,pmp_개인순매,pmp_외인순매,pmp_기관대금,pmp_법인대금,pmp_개인대금,pmp_외인대금,pmp_거래대금,dump_period,long_dec_3,long_dec_2,long_dec_1,period_long_dec_3,period_long_dec_2,period_long_dec_1,long_dec_ratio_1,long_dec_ratio_2,long_dec_ratio_3
52907,2025-08-01,824,900,816,863,5466467,4.860267314702309,804.8,16.59999999999991,801.4,0.25,851.4333333333333,-0.5333333333334167,재영솔루텍,049630,749510.9,945554.093847367,3586173.181542101,True,851.4333333333333,41.19076217886354,975.0056198699239,1098.5779064065146,1222.1501929431051,1345.7224794796957,12.978634979133705,27.297555782910145,41.616476586686574,55.935397390463,0.28080729888999223,False,True,False,969.0,False,56.5,917.0,6.257242178447275,847.0,-1.8539976825028948,917.0,6.257242178447275,847.0,-1.8539976825028948,917.0,6.257242178447275,847.0,-1.8539976825028948,917.0,6.257242178447275,847.0,-1.8539976825028948,False,False,False,False,-1800.0,-914514.0,957195.0,-40881.0,-1633396.0,-788346543.0,829085171.0,-39105232.0,829085171.0,2025-08-14,2025-08-01,935.0,963.0,889.0,917.0,14968915.0,3.033707865168539,969.0,893.0,12.600000000000023,829.85,6.75,849.55,0.4499999999999318,1126906.1166666667,1508762.0107261662,5653192.148845166,True,849.55,39.9376284555487,969.3628853666461,5.710238316973401,1089.1757707332922,18.775983722278323,1208.9886560999382,31.84172912758323,1328.8015414665842,44.907474532888145,False,969.0,False,,,,,,,,,,,,,,False,False,False,False,56.1,1.6888834567398792,2529.0,-2391840.0,2769066.0,-379755.0,2281461.0,-2239377732.0,2575797650.0,-338701379.0,2578079111.0,13,352,207,110,734,487,242,45.45454545454545,42.50513347022588,47.956403269754766
52908,2025-08-08,860,916,856,890,7453581,4.215456674473068,863.0,5.399999999999977,808.95,3.550000000000068,848.0166666666667,-0.13333333333332575,재영솔루텍,049630,883878.8,1127561.971714232,4266564.715142695,True,848.0166666666667,38.55493555360099,963.6814733274696,1079.3462799882727,1195.0110866490757,1310.6758933098786,8.27881722780557,21.274862920030642,34.27090861225569,47.26695430448074,1.0889224098161447,False,True,False,969.0,False,56.1,917.0,3.0337078651685445,876.0,-1.573033707865168,917.0,3.0337078651685445,876.0,-1.573033707865168,917.0,3.0337078651685445,876.0,-1.573033707865168,917.0,3.0337078651685445,876.0,-1.573033707865168,False,False,False,False,-131.0,-1881359.0,1374552.0,506938.0,167146.0,-1686470021.0,1234302897.0,451999978.0,1686470021.0,2025-08-14,2025-08-08,935.0,963.0,889.0,917.0,14968915.0,3.033707865168539,969.0,893.0,12.600000000000023,829.85,6.75,849.55,0.4499999999999318,1126906.1166666667,1508762.0107261662,5653192.148845166,True,849.55,39.9376284555487,969.3628853666461,5.710238316973401,1089.1757707332922,18.775983722278323,1208.9886560999382,31.84172912758323,1328.8015414665842,44.907474532888145,False,969.0,False,,,,,,,,,,,,,,False,False,False,False,56.1,1.6888834567398792,2529.0,-2391840.0,2769066.0,-379755.0,2281461.0,-2239377732.0,2575797650.0,-338701379.0,2578079111.0,6,352,207,110,734,487,242,45.45454545454545,42.50513347022588,47.956403269754766
55414,2025-08-13,6990,8780,6740,8780,3761815,29.88165680473373,7280.0,318.0,7203.0,57.5,6798.333333333333,43.66666666666606,토탈소프트,045340,109843.68333333333,61733.75881710535,295044.95978464937,True,6798.333333333333,585.5941901655792,8555.11590383007,10311.898474326808,12068.681044823545,13825.463615320285,-2.5613222798397466,17.44759082376775,37.45650392737522,57.465417030982735,3.3840271982656493,True,False,False,14490.0,False,52.0,8900.0,1.3667425968109326,8900.0,1.3667425968109326,8900.0,1.3667425968109326,8900.0,1.3667425968109326,8900.0,1.3667425968109326,8900.0,1.3667425968109326,8900.0,1.3667425968109326,8900.0,1.3667425968109326,True,False,False,False,5247.0,50531.0,-18896.0,-36882.0,45385880.0,445115620.0,-210193960.0,-280307540.0,490501500.0,2025-08-14,2025-08-13,9100.0,9280.0,8220.0,8900.0,2272752.0,1.366742596810934,14490.0,7634.0,354.0,7262.0,59.0,6839.166666666667,40.83333333333394,169291.1,471633.18560310063,1584190.656809302,True,6839.166666666667,642.5322084448479,8766.763292001211,-1.4970416629077408,10694.359917335754,20.161347385794993,12621.956542670297,41.81973643449772,14549.55316800484,63.47812548320045,True,14490.0,False,,,,,,,,,,,,,,False,False,False,False,52.0,3.2073619131424844,30431.0,-1350.0,-135931.0,106850.0,268642820.0,-12193100.0,-1137797115.0,881347395.0,1149990215.0,1,407,230,132,734,487,242,54.54545454545454,47.227926078028744,55.449591280653955
57019,2025-08-13,1965,2545,1938,2545,11252002,29.846938775510207,2067.6,121.0,2019.7,24.75,2102.15,4.41666666666697,프로이천,321260,211877.88333333333,970214.5822721573,3122521.6301498055,True,2102.15,102.16731783347552,2408.6519535004268,2715.153907000853,3021.6558605012797,3328.1578140017064,-5.357487092321148,6.685811669974577,18.72911043227032,30.772409194566062,4.3345563864347465,True,False,False,2705.0,False,56.5,2560.0,0.5893909626718985,2560.0,0.5893909626718985,2560.0,0.5893909626718985,2560.0,0.5893909626718985,2560.0,0.5893909626718985,2560.0,0.5893909626718985,2560.0,0.5893909626718985,2560.0,0.5893909626718985,True,False,False,False,0.0,-9157.0,47478.0,-38321.0,130.0,-12272797.0,131197894.0,-118925227.0,131198024.0,2025-08-14,2025-08-13,2600.0,2765.0,2465.0,2560.0,22863831.0,0.5893909626719057,2705.0,2189.6,122.0,2044.7,25.0,2107.733333333333,5.58333333333303,396708.36666666664,1714210.7592175666,5539340.644319366,True,2107.733333333333,116.82991435776228,2458.22307640662,-3.9756610778664125,2808.712819479907,9.715344510933868,3159.2025625531937,23.40635009973413,3509.6923056264804,37.09735568853439,True,2705.0,True,,,,,,,,,,,,,,False,False,False,False,56.5,3.871154653779115,0.0,101558.0,-51941.0,-49617.0,5115.0,250738245.0,-105650800.0,-145092560.0,250743360.0,1,394,327,178,734,487,242,73.55371900826447,67.14579055441479,53.67847411444142
60256,2025-08-05,17800,19500,17440,18930,86102,6.467941507311586,18140.0,266.0,18005.0,77.5,17084.666666666668,56.16666666666788,인지소프트,100030,8994.466666666667,17729.71372157164,62183.60783138159,True,17084.666666666668,1015.41365407898,20130.90762890361,23177.148591140547,26223.38955337749,29269.63051561443,6.343938874292706,22.436072853357352,38.528206832422015,54.62034081148669,1.8173217643080857,False,True,False,22600.0,False,55.3,19520.0,3.1167459059693536,18810.0,-0.6339144215530945,19520.0,3.1167459059693536,18810.0,-0.6339144215530945,19520.0,3.1167459059693536,18810.0,-0.6339144215530945,19520.0,3.1167459059693536,18810.0,-0.6339144215530945,False,False,False,False,-2.0,266.0,-3028.0,2764.0,-37360.0,4950780.0,-56785975.0,51872555.0,56823335.0,2025-08-14,2025-08-05,19290.0,19580.0,19240.0,19520.0,7291.0,1.1923276308968378,22600.0,19226.0,142.0,18372.5,69.5,17498.333333333332,68.66666666666424,11286.5,20088.07586977899,71550.72760933697,False,17498.333333333332,1043.6700734538979,20629.343553695027,5.683112467699935,23760.35377405672,21.723123842503682,26891.36399441841,37.76313521730743,30022.374214780106,53.8031465921112,False,22600.0,False,,,,,,,,,,,,,,False,False,False,False,54.9,1.9370744817624312,0.0,0.0,-1563.0,1563.0,0.0,0.0,-30423880.0,30423880.0,30423880.0,9,452,311,185,734,487,242,76.44628099173553,63.860369609856264,61.58038147138964
61393,2025-07-30,3195,3400,3040,3320,304519,3.912363067292645,3220.0,16.0,3269.25,1.5,3295.25,4.666666666666515,가온그룹,078890,49944.2,29240.872532186295,137666.8175965589,True,3295.25,88.564595071866,3560.943785215598,3826.637570431196,4092.331355646794,4358.025140862392,7.25734292818066,15.260167784072165,23.262992639963667,31.26581749585517,0.27945704465668864,False,True,False,4957.0,False,51.2,3400.0,2.4096385542168752,3235.0,-2.56024096385542,3400.0,2.4096385542168752,3235.0,-2.56024096385542,3400.0,2.4096385542168752,3235.0,-2.56024096385542,3400.0,2.4096385542168752,3235.0,-2.56024096385542,False,False,False,False,965.0,23597.0,-61028.0,36466.0,3014005.0,77249230.0,-199848150.0,119584915.0,199848150.0,2025-08-14,2025-07-30,3390.0,3485.0,3380.0,3400.0,80301.0,0.591715976331361,4593.0,3382.0,8.0,3305.75,0.5,3321.25,3.083333333333485,56223.583333333336,43333.29677465102,186223.4736572864,False,3321.25,74.9089725394089,3545.9769176182267,4.293438753477257,3770.7038352364534,10.903053977542749,3995.43075285468,17.51266920160824,4220.157670472907,24.12228442567373,False,4593.0,False,,,,,,,,,,,,,,False,False,False,False,50.0,1.051275933047545,0.0,0.0,-4677.0,4677.0,45.0,-805.0,-16254050.0,16254810.0,16254855.0,15,468,311,161,734,487,242,66.52892561983471,63.860369609856264,63.76021798365122
62999,2025-06-30,1048,1129,981,1027,5245133,4.689092762487258,854.6,59.80000000000007,755.85,15.950000000000045,751.75,4.0166666666666515,일진디스플,020760,139403.05,695064.5971005738,2224596.8413017215,True,751.75,52.462248331439554,909.1367449943186,1066.5234899886373,1223.910234982956,1381.2969799772745,-11.476461052159822,3.848441089448614,19.17334323105705,34.49824537266549,5.246629886333871,True,True,False,1163.0,False,60.2,1068.0,3.992210321324241,862.0,-16.066212268743918,1130.0,10.029211295034091,795.0,-22.590068159688414,1130.0,10.029211295034091,795.0,-22.590068159688414,1130.0,10.029211295034091,795.0,-22.590068159688414,True,True,False,False,338.0,-102.0,44266.0,-44502.0,347060.0,-77789.0,48684858.0,-48954129.0,49031918.0,2025-08-14,2025-06-30,1077.0,1286.0,1043.0,1130.0,22772999.0,9.390125847047434,1130.0,926.4,49.60000000000002,906.5,8.0,856.2333333333333,6.533333333333303,409584.0333333333,1086400.0442956553,3668784.166220299,True,856.2333333333333,125.86386384587465,1233.8249248709571,9.18804644875727,1611.4165164085812,42.60323154058241,1989.0081079462052,76.01841663240754,2366.5996994838288,109.43360172423264,True,1130.0,True,,,,,,,,,,,,,,False,False,False,False,61.8,2.175101401637446,-75.0,5163.0,-146552.0,141464.0,-82895.0,5406426.0,-123535566.0,118212035.0,123618461.0,45,490,324,188,734,487,242,77.68595041322314,66.52977412731006,66.7574931880109
63000,2025-08-13,796,1033,796,1033,4107129,29.937106918238992,876.8,24.199999999999932,898.5,2.5499999999999545,849.7,4.9833333333333485,일진디스플,020760,341386.85,974854.4739380318,3265950.2718140953,True,849.7,121.58485377158314,1214.4545613147495,1579.2091226294988,1943.9636839442483,2308.7182452589977,17.56578521924003,52.87600412676659,88.18622303429315,123.49644194181973,1.5075890977700126,False,False,False,1130.0,False,61.8,1130.0,9.390125847047436,1130.0,9.390125847047436,1130.0,9.390125847047436,1130.0,9.390125847047436,1130.0,9.390125847047436,1130.0,9.390125847047436,1130.0,9.390125847047436,1130.0,9.390125847047436,False,False,False,False,-135.0,883.0,70887.0,-71635.0,-139455.0,1016598.0,71035271.0,-71912414.0,72051869.0,2025-08-14,2025-08-13,1077.0,1286.0,1043.0,1130.0,22772999.0,9.390125847047434,1130.0,926.4,49.60000000000002,906.5,8.0,856.2333333333333,6.533333333333303,409584.0333333333,1086400.0442956553,3668784.166220299,True,856.2333333333333,125.86386384587465,1233.8249248709571,9.18804644875727,1611.4165164085812,42.60323154058241,1989.0081079462052,76.01841663240754,2366.5996994838288,109.43360172423264,True,1130.0,True,,,,,,,,,,,,,,False,False,False,False,61.8,2.175101401637446,-75.0,5163.0,-146552.0,141464.0,-82895.0,5406426.0,-123535566.0,118212035.0,123618461.0,1,490,324,188,734,487,242,77.68595041322314,66.52977412731006,66.7574931880109
66149,2025-01-09,3190,3330,2945,2970,7671066,-6.896551724137931,2562.0,190.0,2183.55,50.100000000000364,2209.4,10.333333333333485,아이크래프트,052460,506117.35,2120499.6374876373,6867616.262462912,True,2209.4,219.76420697342624,2868.692620920279,3527.9852418405576,4187.277862760837,4846.570483681115,-3.411022864637076,18.787381880153454,40.985786624944,63.1841913697345,3.4609821611759153,True,True,True,4800.0,False,58.9,2875.0,-3.1986531986532007,2370.0,-20.2020202020202,2875.0,-3.1986531986532007,1935.0,-34.84848484848485,2875.0,-3.1986531986532007,1935.0,-34.84848484848485,3590.0,20.87542087542087,1935.0,-34.84848484848485,True,False,False,False,0.0,-15155.0,28534.0,-13379.0,2375.0,-48673225.0,99735540.0,-51064690.0,99737915.0,2025-08-14,2025-01-09,3330.0,3700.0,3330.0,3590.0,586970.0,7.969924812030076,3355.0,3304.0,82.0,3073.0,42.5,2689.1666666666665,21.166666666666515,191993.81666666668,200451.23272587848,793347.5148443021,False,2689.1666666666665,304.4697120495695,3602.575802815375,0.3503009140772988,4515.984938964084,25.793452338832424,5429.394075112792,51.23660376358752,6342.8032112615,76.67975518834263,True,3355.0,True,,,,,,,,,,,,,,False,False,False,False,54.1,2.9586960465436127,591.0,613.0,-80857.0,79653.0,2086960.0,2142020.0,-283131192.0,278902212.0,283131192.0,217,414,297,130,734,487,242,53.71900826446281,60.98562628336756,56.403269754768395
72284,2025-06-23,784,875,769,832,1940332,6.122448979591836,796.6,8.0,804.35,1.5,852.7833333333333,-2.3333333333333712,파인텍,131760,305054.68333333335,424290.4634919545,1577926.073809197,True,852.7833333333333,47.34028998165423,994.804203278296,1136.8250732232586,1278.8459431682213,1420.866813113184,19.567812894025955,36.63762899318013,53.7074450923343,70.77726119148846,-0.43901998364157596,False,True,False,1530.0,False,56.9,850.0,2.163461538461542,800.0,-3.8461538461538436,887.0,6.610576923076916,762.0,-8.413461538461542,887.0,6.610576923076916,762.0,-8.413461538461542,887.0,6.610576923076916,762.0,-8.413461538461542,False,False,False,False,-461.0,0.0,6336.0,-5875.0,-410316.0,40390.0,5416640.0,-5046714.0,5457030.0,2025-08-14,2025-06-23,816.0,902.0,816.0,887.0,2632242.0,8.567931456548347,1530.0,810.0,19.399999999999977,799.45,3.6000000000000227,807.45,0.9833333333333485,228395.61666666667,343285.2512987868,1258251.370563027,True,807.45,20.774523660598913,869.7735709817968,-1.9421002275313695,932.0971419635935,5.0842324648921595,994.4207129453903,12.110565157315701,1056.744283927187,19.136897849739245,True,1530.0,False,,,,,,,,,,,,,,False,False,False,False,57.7,3.829209338304828,879.0,3862.0,-112569.0,107828.0,796544.0,3332444.0,-94686280.0,90557292.0,94686280.0,52,470,353,172,734,487,242,71.07438016528926,72.48459958932239,64.03269754768392
74102,2024-03-15,1456,1748,1456,1478,767771,1.510989010989011,1464.6,0.3999999999998636,1522.2,-3.5499999999999545,1550.1333333333334,-1.8666666666665606,서산,079650,11676.65,7368.848663604323,33783.195990812965,True,1550.1333333333334,44.70401423705612,1684.2453760445019,1818.35741875567,1952.4694614668385,2086.581504178007,13.95435561870784,23.02824213502504,32.102128651342255,41.17601516765947,-1.6135761981200463,True,True,False,2065.0,False,58.1,1508.0,2.0297699594046037,1447.0,-2.097428958051417,1508.0,2.0297699594046037,1382.0,-6.495263870094725,1508.0,2.0297699594046037,1031.0,-30.24357239512855,1508.0,2.0297699594046037,1031.0,-30.24357239512855,False,False,False,False,719.0,3564.0,-8988.0,4705.0,1122786.0,5256920.0,-13062026.0,6682320.0,13062026.0,2025-08-14,2024-03-15,1741.0,1800.0,1734.0,1762.0,25227.0,1.2062033314187248,1753.0,1738.8,9.799999999999955,1648.3,11.0,1563.0,5.7000000000000455,16197.133333333333,9261.076199974295,43980.361933256216,False,1563.0,88.39758669414918,1828.1927600824474,3.7566833190946323,2093.385520164895,18.80735074715635,2358.5782802473427,33.85801817521809,2623.77104032979,48.90868560327981,False,1753.0,True,,,,,,,,,,,,,,False,False,False,False,48.0,2.251192678919269,0.0,0.0,-104.0,104.0,0.0,29.0,-180367.0,180338.0,180367.0,517,482,314,92,734,487,242,38.01652892561984,64.47638603696099,65.66757493188011
