회사명,매집일,이상_가격,매석_거래,신고가_매집봉,매집_기간,매집_저항,매석_종가,등락률,포착일_매석,매집_거래량,매석_거래량,골크_단중,골크_중장,우상향_5일,우상향_20일,우상향_60일,거래대금_억,시가총액_억,주식수,시총_순위_2712,이상_거래량,회사_코드
엔젠바이오,2024-07-29,False,False,False,56,4070,4390.0,29.88165680473373,2024-09-23,2795425,13205582.0,True,False,True,True,True,525,565,12889227,1953,True,354200
엔젠바이오,2024-07-30,False,False,False,55,3720,4390.0,29.88165680473373,2024-09-23,2963700,13205582.0,True,False,True,True,True,525,565,12889227,1953,True,354200
엔젠바이오,2024-08-12,False,False,False,42,3575,4390.0,29.88165680473373,2024-09-23,3073710,13205582.0,True,False,True,True,True,525,565,12889227,1953,True,354200
서울리거,2024-06-26,True,True,False,89,740,755.0,6.488011283497884,2024-09-23,4040718,192851.0,True,True,True,True,True,1,379,50198880,2271,True,043710
플루토스,2024-09-10,True,True,False,13,710,712.0,9.70724191063174,2024-09-23,27982466,7988592.0,True,True,True,True,True,57,373,52470040,2284,True,019570
SHD,2024-09-20,False,True,False,3,17480,17790.0,1.7734553775743709,2024-09-23,4830,4779.0,True,False,True,True,True,0,216,1214878,2566,True,001770
삼양홀딩스우,2024-09-20,False,True,True,3,56500,58000.0,2.6548672566371683,2024-09-23,2322,1946.0,True,True,True,True,True,1,176,304058,2619,True,000075
하나금융22호스팩,2024-09-19,True,True,True,4,2435,2435.0,2.3109243697478994,2024-09-23,1444364,171559.0,True,False,True,True,True,4,146,6010000,2654,True,418170
KB제26호스팩,2024-09-10,False,True,False,13,2100,2120.0,2.663438256658596,2024-09-23,701071,93840.0,False,True,True,False,True,1,116,5505000,2697,True,458320
엔에이치스팩24호,2024-09-06,False,True,False,17,2115,2125.0,0.9501187648456058,2024-09-23,36056,7.0,False,False,True,False,False,0,106,5030000,2721,True,437780
